"msa","empirical","homo","power","exp"
"Los Angeles",1433,1232.36258982102,11614.3323159454,1285.23216080577
"Los Angeles",1088,1232.39469225564,11056.5928744857,1170.46572169031
"Los Angeles",1346,1232.37068521758,11360.360046785,1216.11702463654
"Los Angeles",1302,1232.37477944112,6175.36701098033,803.30827492407
"Los Angeles",1687,1232.3389549851,8075.7076949575,965.607054230892
"Los Angeles",439,1232.45508205293,22608.0105140218,2320.7711512255
"Los Angeles",1170,1232.38706211176,15193.2330865848,1554.13901998104
"Los Angeles",992,1232.40362510701,3973.99898630883,454.411808732637
"Los Angeles",1139,1232.38994667835,11668.7927021077,1166.68830403741
"Los Angeles",2061,1232.30415408497,16478.4034597095,1674.24149418421
"Los Angeles",1005,1232.40241545005,16866.2218294663,1705.60452463743
"Los Angeles",1850,1232.32378774788,9016.00450434167,953.858942982752
"Los Angeles",1418,1232.36398557905,6011.46581467825,707.141934991666
"Los Angeles",724,1232.42856265042,10515.4822686324,1109.70553939519
"Los Angeles",1572,1232.34965579664,8496.87069771248,918.073543722805
"Los Angeles",1134,1232.39041193102,7393.83782388646,782.065277852441
"Los Angeles",1432,1232.36268287156,11353.3369244272,1244.72413790742
"Los Angeles",1062,1232.39711156955,10345.2480662115,1083.36468067648
"Los Angeles",589,1232.44112447266,8938.66235770222,955.158793909294
"Los Angeles",705,1232.43033061059,9845.84831001103,1048.79720388067
"Los Angeles",812,1232.42037420333,10739.7938640464,1147.91498346327
"Los Angeles",2080,1232.3023861248,8395.41325834974,897.385592874619
"Los Angeles",2714,1232.24339208553,7805.09644902525,977.45873430968
"Los Angeles",697,1232.43107501487,14097.1932647683,1391.71854252976
"Los Angeles",2663,1232.24813766282,12550.2852418148,1252.03054364964
"Los Angeles",2408,1232.27186554928,12857.7387470605,1328.59733491313
"Los Angeles",3136,1232.20412475971,11839.4829969784,1167.42562984587
"Los Angeles",1203,1232.3839914441,9991.3698505599,1000.91023140193
"Los Angeles",2305,1232.2814497544,14156.4986814674,1512.40931713581
"Los Angeles",1981,1232.31159812778,16970.1897547769,1758.61449393556
"Los Angeles",2459,1232.26711997199,13342.4845428821,1391.216923129
"Los Angeles",2923,1232.22394452369,12146.8987047503,1482.48685808402
"Los Angeles",1605,1232.34658512898,13463.2528973437,1457.87438842359
"Los Angeles",867,1232.4152564239,16648.3746248673,1865.05786500237
"Los Angeles",945,1232.40799848216,8146.97568794236,880.551156872962
"Los Angeles",856,1232.41627997978,10514.6526817736,1150.94818804038
"Los Angeles",2781,1232.23715769968,7461.88316524764,809.529837924749
"Los Angeles",2295,1232.28238025975,15699.533930981,1571.77050272509
"Los Angeles",893,1232.41283710998,10831.4753374727,1131.21721626963
"Los Angeles",1139,1232.38994667835,8560.54177525098,854.020421861126
"Los Angeles",955,1232.40706797681,8187.84047759367,826.993786021857
"Los Angeles",1642,1232.34314225918,7519.01393221798,787.245750984982
"Los Angeles",1309,1232.37412808738,7355.85275144923,755.911406486325
"Los Angeles",1098,1232.39376175029,6200.98287183407,643.74944183311
"Los Angeles",823,1232.41935064744,8579.39392993619,892.934051548955
"Los Angeles",923,1232.41004559393,8754.16134106062,903.357192155009
"Los Angeles",2332,1232.27893738995,14437.215669992,1479.03361842841
"Los Angeles",1175,1232.38659685908,12267.6202827266,1253.27862996077
"Los Angeles",1605,1232.34658512898,9992.40985034207,1060.73929954581
"Los Angeles",1885,1232.32053097915,8861.95666360594,979.851035850519
"Los Angeles",1129,1232.3908771837,14345.8306231112,1464.24859095503
"Los Angeles",901,1232.4120927057,14629.7188334349,1448.98917872448
"Los Angeles",1575,1232.34937664503,13310.6796381774,1321.37555147688
"Los Angeles",1718,1232.33607041851,19606.9129470086,2022.70080856292
"Los Angeles",1940,1232.31541319972,10319.6925364642,1089.92226736579
