"msa","county","nblock","lag.max","lag","nozero","pop.adj","area.adj","pop","area"
"New York","36119",704,24,6,34902,47782840,63968836569.4732,968890,1293265305.33
"New York","36119",704,24,7,38676,52846991,69315319054.0347,968890,1293265305.33
"New York","36119",704,24,8,41018,55917827,71702755395.758,968890,1293265305.33
"New York","36119",704,24,9,41024,55850009,71448833088.5258,968890,1293265305.33
"New York","36119",704,24,10,40100,54815464,67820642531.133,968890,1293265305.33
"New York","36119",704,24,11,38450,52757130,64004331446.0583,968890,1293265305.33
"New York","36119",704,24,12,36236,49597719,60219133837.5807,968890,1293265305.33
"New York","36119",704,24,13,32656,44777279,56377273259.4247,968890,1293265305.33
"New York","36119",704,24,14,28220,39090950,52258837839.446,968890,1293265305.33
"New York","36119",704,24,15,23116,32154714,46532700657.6467,968890,1293265305.33
"New York","36119",704,24,16,18414,25762042,39896222718.5973,968890,1293265305.33
"New York","36119",704,24,17,14646,20407328,32160325751.5775,968890,1293265305.33
"New York","36119",704,24,18,10690,15001813,22884732923.1528,968890,1293265305.33
"New York","36119",704,24,19,6730,9630247,13827600393.7775,968890,1293265305.33
"New York","36119",704,24,20,3492,5006943,6293249561.33971,968890,1293265305.33
"New York","36119",704,24,21,1502,2097734,2395101407.29952,968890,1293265305.33
"New York","36119",704,24,22,522,670290,508205605.856049,968890,1293265305.33
"New York","36119",704,24,23,130,166530,105486373.713844,968890,1293265305.33
"New York","36119",704,24,24,24,24914,3971456.3728283,968890,1293265305.33
"New York","34017",445,18,1,2758,4238703,1129544614.02144,670046,161401219.166508
"New York","34017",445,18,2,6160,9431976,2910501543.65188,670046,161401219.166508
"New York","34017",445,18,3,10042,15423919,5284375941.16529,670046,161401219.166508
"New York","34017",445,18,4,14364,22285415,7319022589.67934,670046,161401219.166508
"New York","34017",445,18,5,19334,30004922,8747438191.07899,670046,161401219.166508
"New York","34017",445,18,6,23450,36176175,8906927645.13882,670046,161401219.166508
"New York","34017",445,18,7,25634,39287029,8394366428.04537,670046,161401219.166508
"New York","34017",445,18,8,25052,37857836,7659279896.27339,670046,161401219.166508
"New York","34017",445,18,9,22228,33185495,6340145983.74705,670046,161401219.166508
"New York","34017",445,18,10,18250,26863961,5138498042.05724,670046,161401219.166508
"New York","34017",445,18,11,12792,18519772,3951139220.91712,670046,161401219.166508
"New York","34017",445,18,12,8218,11694803,2796663907.99802,670046,161401219.166508
"New York","34017",445,18,13,4850,6713600,1715848585.9833,670046,161401219.166508
"New York","34017",445,18,14,2552,3370093,794234243.058867,670046,161401219.166508
"New York","34017",445,18,15,1188,1527272,404719762.933913,670046,161401219.166508
"New York","34017",445,18,16,504,665174,131265610.517203,670046,161401219.166508
"New York","34017",445,18,17,176,224656,31880593.3888891,670046,161401219.166508
"New York","34017",445,18,18,28,29623,6288510.27363597,670046,161401219.166508
"New York","36085",338,13,1,2142,3032639,2619374208.37337,474893,264610564.696554
"New York","36085",338,13,2,5538,7782289,6132947157.95855,474893,264610564.696554
"New York","36085",338,13,3,9642,13766703,10033422407.3711,474893,264610564.696554
"New York","36085",338,13,4,13592,19528636,12259711257.7732,474893,264610564.696554
"New York","36085",338,13,5,16850,24296345,13332701471.5228,474893,264610564.696554
"New York","36085",338,13,6,18448,26456150,13954833162.2406,474893,264610564.696554
"New York","36085",338,13,7,16842,23522886,11402365630.4517,474893,264610564.696554
"New York","36085",338,13,8,13854,19203097,9217715770.60868,474893,264610564.696554
"New York","36085",338,13,9,10138,13598954,6505235916.18106,474893,264610564.696554
"New York","36085",338,13,10,5340,7004041,3018494059.55962,474893,264610564.696554
"New York","36085",338,13,11,1332,1646137,654442497.717616,474893,264610564.696554
"New York","36085",338,13,12,186,199223,42152080.62317,474893,264610564.696554
"New York","36085",338,13,13,2,1841,364682.357045436,474893,264610564.696554
"New York","36079",69,8,1,362,545419,4026391255.87663,98787,636901469.087332
"New York","36079",69,8,2,762,1120436,8297107901.68209,98787,636901469.087332
"New York","36079",69,8,3,956,1396906,10005173401.3014,98787,636901469.087332
"New York","36079",69,8,4,1010,1411253,8782840345.48451,98787,636901469.087332
"New York","36079",69,8,5,764,1083726,6580171251.91512,98787,636901469.087332
"New York","36079",69,8,6,536,740131,3885519881.73181,98787,636901469.087332
"New York","36079",69,8,7,254,345790,1473117088.74407,98787,636901469.087332
"New York","36079",69,8,8,48,73855,258978771.202907,98787,636901469.087332
"New York","34025",469,18,1,2888,3972359,20816097536.5489,621659,1721631711.20954
"New York","34025",469,18,2,7526,9800383,50978861580.3208,621659,1721631711.20954
"New York","34025",469,18,3,14764,18354736,72624790254.2482,621659,1721631711.20954
"New York","34025",469,18,4,22856,28234255,88986715659.8197,621659,1721631711.20954
"New York","34025",469,18,5,30184,37688008,94099151469.9631,621659,1721631711.20954
"New York","34025",469,18,6,33500,43077257,93964055593.4418,621659,1721631711.20954
"New York","34025",469,18,7,31938,42401122,88555960513.0482,621659,1721631711.20954
"New York","34025",469,18,8,25736,35515666,78850421985.9554,621659,1721631711.20954
"New York","34025",469,18,9,17662,25302795,61996841417.1059,621659,1721631711.20954
"New York","34025",469,18,10,13012,18814121,47533170905.9805,621659,1721631711.20954
"New York","34025",469,18,11,9584,13611781,36964426834.1204,621659,1721631711.20954
"New York","34025",469,18,12,5374,7681803,29649023588.2295,621659,1721631711.20954
"New York","34025",469,18,13,2652,3766609,19091194665.8861,621659,1721631711.20954
"New York","34025",469,18,14,1028,1503730,12639220594.4851,621659,1721631711.20954
"New York","34025",469,18,15,500,762121,6567813875.58035,621659,1721631711.20954
"New York","34025",469,18,16,212,343397,2245253233.1976,621659,1721631711.20954
"New York","34025",469,18,17,72,101282,157168914.76762,621659,1721631711.20954
"New York","34025",469,18,18,4,4987,3472223.36366719,621659,1721631711.20954
"New York","34035",181,13,1,1024,1909804,5224215741.34506,329838,788888626.714581
"New York","34035",181,13,2,2282,4262284,11478065104.2281,329838,788888626.714581
"New York","34035",181,13,3,3546,6542041,16694523408.4522,329838,788888626.714581
"New York","34035",181,13,4,4256,7850076,18896219875.1588,329838,788888626.714581
"New York","34035",181,13,5,4632,8348825,19184142569.2821,329838,788888626.714581
"New York","34035",181,13,6,4550,8160324,18511042006.8877,329838,788888626.714581
"New York","34035",181,13,7,3890,7006365,16478837604.7048,329838,788888626.714581
"New York","34035",181,13,8,3022,5559565,13724789785.6707,329838,788888626.714581
"New York","34035",181,13,9,2390,4442637,10296891165.8284,329838,788888626.714581
"New York","34035",181,13,10,1702,3131205,7105980308.29721,329838,788888626.714581
"New York","34035",181,13,11,910,1576254,3385220478.72604,329838,788888626.714581
"New York","34035",181,13,12,328,515007,945239807.562675,329838,788888626.714581
"New York","34035",181,13,13,48,66453,74784952.4808769,329838,788888626.714581
"New York","34029",378,15,1,2270,3729782,27401092643.708,596415,2366981235.72888
"New York","34029",378,15,2,6274,9349264,56635819957.724,596415,2366981235.72888
"New York","34029",378,15,3,10670,15790563,91002216872.305,596415,2366981235.72888
"New York","34029",378,15,4,15310,23153642,106463787997.935,596415,2366981235.72888
"New York","34029",378,15,5,18346,28142020,113957023125.665,596415,2366981235.72888
"New York","34029",378,15,6,19744,30633669,113829342808.101,596415,2366981235.72888
"New York","34029",378,15,7,19588,30694947,110998837259.183,596415,2366981235.72888
"New York","34029",378,15,8,17650,28371001,99283107973.8405,596415,2366981235.72888
"New York","34029",378,15,9,14072,23328941,77667827915.6335,596415,2366981235.72888
"New York","34029",378,15,10,9726,16926391,52798895737.0872,596415,2366981235.72888
"New York","34029",378,15,11,5582,9500277,28411618605.1479,596415,2366981235.72888
"New York","34029",378,15,12,2398,3871329,11059969986.511,596415,2366981235.72888
"New York","34029",378,15,13,762,1191497,2543324124.53576,596415,2366981235.72888
"New York","34029",378,15,14,104,152639,290421756.696713,596415,2366981235.72888
"New York","34029",378,15,15,10,12493,8639105.71480219,596415,2366981235.72888
"New York","34027",295,15,1,1728,3009121,8342934950.63703,493379,1245642913.58523
"New York","34027",295,15,2,3942,6828404,19508644324.0337,493379,1245642913.58523
"New York","34027",295,15,3,6666,11366644,30932402691.2636,493379,1245642913.58523
"New York","34027",295,15,4,9294,15742545,41061108586.3307,493379,1245642913.58523
"New York","34027",295,15,5,10850,18262903,46589457580.1369,493379,1245642913.58523
"New York","34027",295,15,6,11572,19390594,48472471518.7351,493379,1245642913.58523
"New York","34027",295,15,7,11580,19269766,46685843652.8699,493379,1245642913.58523
"New York","34027",295,15,8,10746,17727033,42787138872.5483,493379,1245642913.58523
"New York","34027",295,15,9,8878,14655130,35801901604.2517,493379,1245642913.58523
"New York","34027",295,15,10,5890,9795561,24615153758.6049,493379,1245642913.58523
"New York","34027",295,15,11,3246,5462257,13745248637.0391,493379,1245642913.58523
"New York","34027",295,15,12,1562,2489344,5818614614.1032,493379,1245642913.58523
"New York","34027",295,15,13,602,838373,1554065914.38967,493379,1245642913.58523
"New York","34027",295,15,14,150,186444,251164559.200909,493379,1245642913.58523
"New York","34027",295,15,15,24,29307,52865329.9137364,493379,1245642913.58523
"New York","34013",671,26,1,4154,5010524,2195756398.89245,795404,334706593.161952
"New York","34013",671,26,2,9416,11255002,5032575928.34058,795404,334706593.161952
"New York","34013",671,26,3,15132,18116743,7790569123.71686,795404,334706593.161952
"New York","34013",671,26,4,20448,24278561,9879519228.56646,795404,334706593.161952
"New York","34013",671,26,5,25232,29829495,11596937257.1358,795404,334706593.161952
"New York","34013",671,26,6,29084,34288507,13109302404.7416,795404,334706593.161952
"New York","34013",671,26,7,31764,37521267,14289240564.3844,795404,334706593.161952
"New York","34013",671,26,8,33752,39884326,15143931989.1895,795404,334706593.161952
"New York","34013",671,26,9,35022,41603077,15788886115.9597,795404,334706593.161952
"New York","34013",671,26,10,35338,42022284,15907913418.6221,795404,334706593.161952
"New York","34013",671,26,11,34378,41080553,15827708468.8171,795404,334706593.161952
"New York","34013",671,26,12,32816,39215704,15756061873.2183,795404,334706593.161952
"New York","34013",671,26,13,30392,35956842,15034560885.9256,795404,334706593.161952
"New York","34013",671,26,14,27052,31754719,14158286717.3909,795404,334706593.161952
"New York","34013",671,26,15,23618,27730952,12865285327.9188,795404,334706593.161952
"New York","34013",671,26,16,19206,22373178,10956794933.292,795404,334706593.161952
"New York","34013",671,26,17,14856,17277621,8699760794.36927,795404,334706593.161952
"New York","34013",671,26,18,11044,12847323,6654836099.51643,795404,334706593.161952
"New York","34013",671,26,19,7526,8940983,4980325029.89371,795404,334706593.161952
"New York","34013",671,26,20,4756,5837213,3537217990.97366,795404,334706593.161952
"New York","34013",671,26,21,2626,3374978,2464527737.59891,795404,334706593.161952
"New York","34013",671,26,22,1316,1752509,1580480733.48721,795404,334706593.161952
"New York","34013",671,26,23,490,725290,753383209.62309,795404,334706593.161952
"New York","34013",671,26,24,128,202927,211613312.041866,795404,334706593.161952
"New York","34013",671,26,25,22,36519,35391344.2575648,795404,334706593.161952
"New York","34013",671,26,26,2,3583,2550530.63436146,795404,334706593.161952
"New York","36081",1746,28,1,11266,14724023,4480291430.84719,2287388,460541095.821187
"New York","36081",1746,28,2,28980,37459626,12053659580.9755,2287388,460541095.821187
"New York","36081",1746,28,3,54738,70939837,18609677469.376,2287388,460541095.821187
"New York","36081",1746,28,4,85506,111724903,23051914813.1386,2287388,460541095.821187
"New York","36081",1746,28,5,119300,157922589,29256408530.4725,2287388,460541095.821187
"New York","36081",1746,28,6,153040,204474861,34358957135.5189,2287388,460541095.821187
"New York","36081",1746,28,7,183244,246021899,38185844856.0187,2287388,460541095.821187
"New York","36081",1746,28,8,208090,279272077,40180686036.7009,2287388,460541095.821187
"New York","36081",1746,28,9,227978,305777434,43414370807.9349,2287388,460541095.821187
"New York","36081",1746,28,10,238568,317524651,45143465933.9601,2287388,460541095.821187
"New York","36081",1746,28,11,238372,315627343,45972753159.9351,2287388,460541095.821187
"New York","36081",1746,28,12,221304,290867860,42991878155.0746,2287388,460541095.821187
"New York","36081",1746,28,13,197958,258145766,42561389995.9108,2287388,460541095.821187
"New York","36081",1746,28,14,182736,235176454,43966165235.7984,2287388,460541095.821187
"New York","36081",1746,28,15,170918,217632401,45700646725.7256,2287388,460541095.821187
"New York","36081",1746,28,16,158766,201861272,50720932934.8381,2287388,460541095.821187
"New York","36081",1746,28,17,142052,180062016,49652040086.8699,2287388,460541095.821187
"New York","36081",1746,28,18,122914,155936473,49635921612.9099,2287388,460541095.821187
"New York","36081",1746,28,19,100108,127393136,45727848156.5503,2287388,460541095.821187
"New York","36081",1746,28,20,75032,95710632,34456643555.7778,2287388,460541095.821187
"New York","36081",1746,28,21,53042,68289676,26605303995.5694,2287388,460541095.821187
"New York","36081",1746,28,22,35126,46377949,21174093778.2036,2287388,460541095.821187
"New York","36081",1746,28,23,20090,26791154,11009281983.5381,2287388,460541095.821187
"New York","36081",1746,28,24,10290,14191752,3408366986.15528,2287388,460541095.821187
"New York","36081",1746,28,25,5016,7669963,982148091.489049,2287388,460541095.821187
"New York","36081",1746,28,26,1904,3157887,289495589.07999,2287388,460541095.821187
"New York","36081",1746,28,27,400,699268,50448276.5313426,2287388,460541095.821187
"New York","36081",1746,28,28,32,59158,3577293.07087791,2287388,460541095.821187
"New York","34003",791,27,1,4944,5862601,4270656433.41717,930390,637449023.147088
"New York","34003",791,27,2,11552,13648030,9921002979.14511,930390,637449023.147088
"New York","34003",791,27,3,19348,22711549,15926930594.3979,930390,637449023.147088
"New York","34003",791,27,4,26980,31602852,21427052761.6082,930390,637449023.147088
"New York","34003",791,27,5,34344,40109206,26505921030.7861,930390,637449023.147088
"New York","34003",791,27,6,41430,48198618,31219755044.2655,930390,637449023.147088
"New York","34003",791,27,7,47156,54833696,34692848174.6357,930390,637449023.147088
"New York","34003",791,27,8,51658,60086526,37266603981.9752,930390,637449023.147088
"New York","34003",791,27,9,54266,63112906,38664987207.3576,930390,637449023.147088
"New York","34003",791,27,10,55094,64250181,38830323317.6136,930390,637449023.147088
"New York","34003",791,27,11,52922,61707127,37521664224.1117,930390,637449023.147088
"New York","34003",791,27,12,48156,56327524,36190697640.6166,930390,637449023.147088
"New York","34003",791,27,13,41358,48518728,33288221076.0268,930390,637449023.147088
"New York","34003",791,27,14,33922,40070092,28814642055.6084,930390,637449023.147088
"New York","34003",791,27,15,27722,32876753,25029116750.2095,930390,637449023.147088
"New York","34003",791,27,16,21596,25791122,20521422162.9732,930390,637449023.147088
"New York","34003",791,27,17,16130,19580354,16311846731.4958,930390,637449023.147088
"New York","34003",791,27,18,11868,14667860,13492588447.1196,930390,637449023.147088
"New York","34003",791,27,19,8954,11228291,10443389665.3744,930390,637449023.147088
"New York","34003",791,27,20,6220,7854139,8181424245.97235,930390,637449023.147088
"New York","34003",791,27,21,4104,5319534,6566782198.88044,930390,637449023.147088
"New York","34003",791,27,22,2638,3438951,4324890634.58873,930390,637449023.147088
"New York","34003",791,27,23,1474,1876724,2331142802.14691,930390,637449023.147088
"New York","34003",791,27,24,656,835694,1235092327.21878,930390,637449023.147088
"New York","34003",791,27,25,298,382391,483694059.455075,930390,637449023.147088
"New York","34003",791,27,26,92,108173,112449293.058013,930390,637449023.147088
"New York","34003",791,27,27,8,8478,9582446.14068461,930390,637449023.147088
"New York","36047",2085,34,1,14056,17533091,2119217077.13884,2589974,250467265.103028
"New York","36047",2085,34,2,34366,42612723,5161103739.38552,2589974,250467265.103028
"New York","36047",2085,34,3,59714,73943302,10156630232.8377,2589974,250467265.103028
"New York","36047",2085,34,4,88622,108924647,14469640007.8653,2589974,250467265.103028
"New York","36047",2085,34,5,118156,145306394,18295204828.5579,2589974,250467265.103028
"New York","36047",2085,34,6,146362,180976722,21605180397.5117,2589974,250467265.103028
"New York","36047",2085,34,7,173414,214833049,23810044131.1169,2589974,250467265.103028
"New York","36047",2085,34,8,196008,243202051,25052396584.1799,2589974,250467265.103028
"New York","36047",2085,34,9,216014,268650480,26408960332.3272,2589974,250467265.103028
"New York","36047",2085,34,10,232362,288532378,27509319200.4483,2589974,250467265.103028
"New York","36047",2085,34,11,244618,303358025,28444760749.1807,2589974,250467265.103028
"New York","36047",2085,34,12,254002,314602495,29897731355.6208,2589974,250467265.103028
"New York","36047",2085,34,13,261368,323353729,31134503503.3454,2589974,250467265.103028
"New York","36047",2085,34,14,266614,329133492,32574996523.5635,2589974,250467265.103028
"New York","36047",2085,34,15,271384,334954847,33512183225.177,2589974,250467265.103028
"New York","36047",2085,34,16,271414,335905437,32923540359.2398,2589974,250467265.103028
"New York","36047",2085,34,17,259968,322520491,30115179068.2293,2589974,250467265.103028
"New York","36047",2085,34,18,233240,290625140,25226174834.3233,2589974,250467265.103028
"New York","36047",2085,34,19,202594,254197697,20186952823.8099,2589974,250467265.103028
"New York","36047",2085,34,20,174014,219388307,16936362465.2056,2589974,250467265.103028
"New York","36047",2085,34,21,144368,180752713,14329951161.6712,2589974,250467265.103028
"New York","36047",2085,34,22,113976,142085273,11802684837.7789,2589974,250467265.103028
"New York","36047",2085,34,23,90536,113243894,9929686622.87043,2589974,250467265.103028
"New York","36047",2085,34,24,74158,93813342,8262386041.84404,2589974,250467265.103028
"New York","36047",2085,34,25,59252,75803810,6797455473.19149,2589974,250467265.103028
"New York","36047",2085,34,26,47178,60305052,5470848880.8247,2589974,250467265.103028
"New York","36047",2085,34,27,35768,45152051,3801961540.32016,2589974,250467265.103028
"New York","36047",2085,34,28,25734,31806279,2739434075.25129,2589974,250467265.103028
"New York","36047",2085,34,29,17642,20829104,1679294740.3629,2589974,250467265.103028
"New York","36047",2085,34,30,10338,11843760,955559598.716331,2589974,250467265.103028
"New York","36047",2085,34,31,4962,5711730,438342106.017156,2589974,250467265.103028
"New York","36047",2085,34,32,2186,2657771,173089243.312774,2589974,250467265.103028
"New York","36047",2085,34,33,684,860932,48883694.0904489,2589974,250467265.103028
"New York","36047",2085,34,34,68,85608,4121019.39352386,2589974,250467265.103028
"New York","36061",1170,30,1,8062,11580265,823871847.906212,1631993,87124316.0556943
"New York","36061",1170,30,2,22812,31574980,1884386455.62747,1631993,87124316.0556943
"New York","36061",1170,30,3,40530,56086808,3143303429.53381,1631993,87124316.0556943
"New York","36061",1170,30,4,58594,81709448,4250179287.77148,1631993,87124316.0556943
"New York","36061",1170,30,5,73832,101677912,5069591333.4638,1631993,87124316.0556943
"New York","36061",1170,30,6,88010,119757981,5889821480.0161,1631993,87124316.0556943
"New York","36061",1170,30,7,99052,134948179,6666406156.61523,1631993,87124316.0556943
"New York","36061",1170,30,8,101894,140176499,7171821082.70118,1631993,87124316.0556943
"New York","36061",1170,30,9,98254,136755128,7189094716.88289,1631993,87124316.0556943
"New York","36061",1170,30,10,91226,127177831,7008006227.1927,1631993,87124316.0556943
"New York","36061",1170,30,11,87142,121870873,6645334328.3886,1631993,87124316.0556943
"New York","36061",1170,30,12,83644,116728408,6193646032.95123,1631993,87124316.0556943
"New York","36061",1170,30,13,80382,112110305,5671016603.92946,1631993,87124316.0556943
"New York","36061",1170,30,14,75298,104245305,5177627242.07649,1631993,87124316.0556943
"New York","36061",1170,30,15,68300,94622011,4747294004.43715,1631993,87124316.0556943
"New York","36061",1170,30,16,58650,82269610,4214180248.33171,1631993,87124316.0556943
"New York","36061",1170,30,17,47842,67445301,3710718766.95602,1631993,87124316.0556943
"New York","36061",1170,30,18,39412,56485631,3152880886.83265,1631993,87124316.0556943
"New York","36061",1170,30,19,32616,47571726,2742795095.03738,1631993,87124316.0556943
"New York","36061",1170,30,20,26956,39547791,2320710829.18796,1631993,87124316.0556943
"New York","36061",1170,30,21,21146,30350444,1952251647.72377,1631993,87124316.0556943
"New York","36061",1170,30,22,16596,23528031,1505873687.64989,1631993,87124316.0556943
"New York","36061",1170,30,23,13342,19471501,1126363448.10585,1631993,87124316.0556943
"New York","36061",1170,30,24,10630,15836498,948034618.474784,1631993,87124316.0556943
"New York","36061",1170,30,25,8140,12724555,754717834.462874,1631993,87124316.0556943
"New York","36061",1170,30,26,6044,9841989,652862254.468563,1631993,87124316.0556943
"New York","36061",1170,30,27,4158,6658252,551239127.743701,1631993,87124316.0556943
"New York","36061",1170,30,28,2030,2661562,370670672.406448,1631993,87124316.0556943
"New York","36061",1170,30,29,688,671015,123663285.010993,1631993,87124316.0556943
"New York","36061",1170,30,30,110,81985,12249879.5071358,1631993,87124316.0556943
"New York","34031",365,23,1,2176,3074770,3181974686.21838,503637,513158550.269624
"New York","34031",365,23,2,4908,6842289,6513948223.59612,503637,513158550.269624
"New York","34031",365,23,3,7684,10654106,7997383392.61979,503637,513158550.269624
"New York","34031",365,23,4,9896,13473053,8108137997.84859,503637,513158550.269624
"New York","34031",365,23,5,11694,15808527,8649860758.33913,503637,513158550.269624
"New York","34031",365,23,6,12934,17395312,9373764864.90784,503637,513158550.269624
"New York","34031",365,23,7,13218,17810443,10313292892.4376,503637,513158550.269624
"New York","34031",365,23,8,12664,17318570,11301489093.8567,503637,513158550.269624
"New York","34031",365,23,9,11738,16120067,12351346958.6693,503637,513158550.269624
"New York","34031",365,23,10,10320,14335192,13109100401.5471,503637,513158550.269624
"New York","34031",365,23,11,8674,12128706,13200970068.7496,503637,513158550.269624
"New York","34031",365,23,12,6914,9595866,12351197574.7174,503637,513158550.269624
"New York","34031",365,23,13,5130,7132000,10538444360.9585,503637,513158550.269624
"New York","34031",365,23,14,3800,5333511,9870825136.50683,503637,513158550.269624
"New York","34031",365,23,15,3026,4252009,10332810218.203,503637,513158550.269624
"New York","34031",365,23,16,2464,3570368,10466246506.0191,503637,513158550.269624
"New York","34031",365,23,17,1964,2924439,9805844989.93454,503637,513158550.269624
"New York","34031",365,23,18,1548,2333490,8152314333.22678,503637,513158550.269624
"New York","34031",365,23,19,1070,1641395,5932708264.16378,503637,513158550.269624
"New York","34031",365,23,20,628,970303,3522736724.85986,503637,513158550.269624
"New York","34031",365,23,21,296,444846,1440799827.12859,503637,513158550.269624
"New York","34031",365,23,22,102,147053,259021805.138331,503637,513158550.269624
"New York","34031",365,23,23,12,17553,15493218.4962549,503637,513158550.269624
"New York","36087",203,14,1,1206,1963042,3528341815.08381,324422,515377657.478223
"New York","36087",203,14,2,2650,4319863,7707426426.94896,324422,515377657.478223
"New York","36087",203,14,3,4154,6747586,11562729169.6276,324422,515377657.478223
"New York","36087",203,14,4,5466,8716853,13935383516.2766,324422,515377657.478223
"New York","36087",203,14,5,6256,9946555,15711074517.4592,324422,515377657.478223
"New York","36087",203,14,6,6218,9968474,15458609946.9054,324422,515377657.478223
"New York","36087",203,14,7,5660,9107724,13327528740.6884,324422,515377657.478223
"New York","36087",203,14,8,4500,7252978,9928934365.87524,324422,515377657.478223
"New York","36087",203,14,9,2876,4541042,6642395742.00404,324422,515377657.478223
"New York","36087",203,14,10,1356,2041537,4303235798.16782,324422,515377657.478223
"New York","36087",203,14,11,518,730725,1706212401.74466,324422,515377657.478223
"New York","36087",203,14,12,130,175651,267780152.24291,324422,515377657.478223
"New York","36087",203,14,13,14,18800,24760924.904461,324422,515377657.478223
"New York","36087",203,14,14,2,2414,1873292.67198643,324422,515377657.478223
"New York","34019",79,9,1,412,713047,6710352989.54919,124823,1131572002.50716
"New York","34019",79,9,2,876,1483209,13629722037.2777,124823,1131572002.50716
"New York","34019",79,9,3,1252,2023084,18558877705.9007,124823,1131572002.50716
"New York","34019",79,9,4,1314,2070070,18551039921.3014,124823,1131572002.50716
"New York","34019",79,9,5,1064,1673001,14722619061.4805,124823,1131572002.50716
"New York","34019",79,9,6,700,1041828,8930035158.34307,124823,1131572002.50716
"New York","34019",79,9,7,344,485119,4600348942.292,124823,1131572002.50716
"New York","34019",79,9,8,178,222092,2248256179.20247,124823,1131572002.50716
"New York","34019",79,9,9,22,24744,311364200.211184,124823,1131572002.50716
"New York","42103",43,8,1,202,266037,8130454815.79706,55453,1466127601.3753
"New York","42103",43,8,2,368,469506,14382068734.7544,55453,1466127601.3753
"New York","42103",43,8,3,462,581542,15949434160.2385,55453,1466127601.3753
"New York","42103",43,8,4,412,537069,12876743895.8488,55453,1466127601.3753
"New York","42103",43,8,5,236,309154,6902623427.58629,55453,1466127601.3753
"New York","42103",43,8,6,94,122629,2652997213.25455,55453,1466127601.3753
"New York","42103",43,8,7,28,38543,671397945.424622,55453,1466127601.3753
"New York","42103",43,8,8,4,4546,11639064.8584535,55453,1466127601.3753
"New York","36005",1154,19,1,7590,9425781,1445408143.07903,1435068,148406885.939095
"New York","36005",1154,19,2,21118,25972578,3693017359.92276,1435068,148406885.939095
"New York","36005",1154,19,3,41960,51708656,6436490624.1493,1435068,148406885.939095
"New York","36005",1154,19,4,66756,81912608,8733547107.92875,1435068,148406885.939095
"New York","36005",1154,19,5,91220,111620330,10874417532.5106,1435068,148406885.939095
"New York","36005",1154,19,6,111112,137475251,12889148558.1899,1435068,148406885.939095
"New York","36005",1154,19,7,126756,156307701,14651075959.5315,1435068,148406885.939095
"New York","36005",1154,19,8,136948,169056980,15826726955.7914,1435068,148406885.939095
"New York","36005",1154,19,9,138762,171589881,16582441702.1986,1435068,148406885.939095
"New York","36005",1154,19,10,133392,165435575,16983107283.2843,1435068,148406885.939095
"New York","36005",1154,19,11,124684,155477971,16563876083.936,1435068,148406885.939095
"New York","36005",1154,19,12,112490,140799766,14994089008.4587,1435068,148406885.939095
"New York","36005",1154,19,13,91966,116721262,12408377431.9367,1435068,148406885.939095
"New York","36005",1154,19,14,63306,81115333,9006577479.14726,1435068,148406885.939095
"New York","36005",1154,19,15,37484,48084363,5787891043.52262,1435068,148406885.939095
"New York","36005",1154,19,16,17968,23333309,3217669098.05153,1435068,148406885.939095
"New York","36005",1154,19,17,5896,7228164,897555506.237489,1435068,148406885.939095
"New York","36005",1154,19,18,1080,1293730,116067125.194483,1435068,148406885.939095
"New York","36005",1154,19,19,74,74165,5655484.70633101,1435068,148406885.939095
"Philadelphia","34007",382,19,1,2324,3147917,3796476768.16788,506738,588420344.074652
"Philadelphia","34007",382,19,2,5348,7124834,7752540627.93064,506738,588420344.074652
"Philadelphia","34007",382,19,3,8694,11343006,11238484305.7482,506738,588420344.074652
"Philadelphia","34007",382,19,4,11814,15337443,14795976062.1432,506738,588420344.074652
"Philadelphia","34007",382,19,5,14006,18072275,16935558987.9715,506738,588420344.074652
"Philadelphia","34007",382,19,6,15416,19899536,18262293109.9467,506738,588420344.074652
"Philadelphia","34007",382,19,7,15434,20106311,19474376006.7563,506738,588420344.074652
"Philadelphia","34007",382,19,8,15032,19655294,20046983967.9761,506738,588420344.074652
"Philadelphia","34007",382,19,9,13638,18104012,18803728731.6534,506738,588420344.074652
"Philadelphia","34007",382,19,10,11504,15431164,16393431069.7562,506738,588420344.074652
"Philadelphia","34007",382,19,11,8996,12045266,13692416493.1329,506738,588420344.074652
"Philadelphia","34007",382,19,12,6976,9573624,12572842407.5212,506738,588420344.074652
"Philadelphia","34007",382,19,13,5592,7882077,11935386192.4389,506738,588420344.074652
"Philadelphia","34007",382,19,14,4188,6039669,11402362832.1224,506738,588420344.074652
"Philadelphia","34007",382,19,15,3080,4425284,11399855163.809,506738,588420344.074652
"Philadelphia","34007",382,19,16,2134,3024441,9007704073.61304,506738,588420344.074652
"Philadelphia","34007",382,19,17,1018,1391724,5067737994.71206,506738,588420344.074652
"Philadelphia","34007",382,19,18,316,422121,1328275529.59304,506738,588420344.074652
"Philadelphia","34007",382,19,19,32,41180,281720767.449851,506738,588420344.074652
"Philadelphia","24015",57,9,1,306,556197,5620164977.28014,102552,1081157615.03528
"Philadelphia","24015",57,9,2,554,989922,9628004131.81612,102552,1081157615.03528
"Philadelphia","24015",57,9,3,678,1220112,12046586792.511,102552,1081157615.03528
"Philadelphia","24015",57,9,4,658,1167823,12390551206.2308,102552,1081157615.03528
"Philadelphia","24015",57,9,5,476,849793,9985941425.65565,102552,1081157615.03528
