"day","county","pearson_homo","pearson_power","pearson_exp","spearman_homo","spearman_power","spearman_exp","kendall_homo","kendall_power","kendall_exp","event","msa"
"2020-02-15",18111,-1,0.507433690613369,0.530205501330599,-1,0.56043956043956,0.60989010989011,-1,0.358974358974359,0.41025641025641,"COVID-19","Chicago"
"2020-02-16",18111,-1,0.362905461556943,0.400783120658305,-1,0.434065934065934,0.472527472527473,-1,0.282051282051282,0.333333333333333,"COVID-19","Chicago"
"2020-03-30",18111,-1,0.396645487379858,0.462506633832668,-1,0.489010989010989,0.538461538461538,-1,0.282051282051282,0.333333333333333,"COVID-19","Chicago"
"2020-03-31",18111,-1,0.242972546836076,0.311068785293205,-1,0.214285714285714,0.28021978021978,-1,0.153846153846154,0.179487179487179,"COVID-19","Chicago"
"2020-04-01",18111,-1,0.211354872483928,0.278251939254038,-1,0.327373074489034,0.363136519601281,-1,0.193552415284691,0.219359403989316,"COVID-19","Chicago"
"2020-04-02",18111,-1,0.125108727542839,0.206410104719599,-1,0.236263736263736,0.247252747252747,-1,0.128205128205128,0.153846153846154,"COVID-19","Chicago"
"2020-04-03",18111,-1,0.117132114244663,0.21535584582002,-1,0.236588944588714,0.305364800573805,-1,0.167745426580065,0.193552415284691,"COVID-19","Chicago"
"2020-04-04",18111,-1,0.122076691754964,0.197729698153227,-1,0.21978021978022,0.247252747252747,-1,0.153846153846154,0.179487179487179,"COVID-19","Chicago"
"2020-04-05",18111,-1,0.196373075844965,0.283043447522778,-1,0.363136519601281,0.401650998952933,-1,0.245166392693942,0.270973381398567,"COVID-19","Chicago"
"2020-02-10",18089,-1,0.650957992626254,0.650239037886858,-0.999999051330274,0.666258033635689,0.656519895196991,-0.999953898992668,0.482383662631299,0.474378185684216,"COVID-19","Chicago"
"2020-02-11",18089,-1,0.659504273949565,0.65738830139659,-0.999999051339273,0.661342569312019,0.653789634639052,-0.999953915988823,0.478400060430862,0.472144059640612,"COVID-19","Chicago"
"2020-02-12",18089,-1,0.65394890673808,0.652841998691734,-0.999999936755635,0.663852999419834,0.65401901338682,-0.999992318771003,0.479860413199253,0.471733683082761,"COVID-19","Chicago"
"2020-02-13",18089,-1,0.673761480571873,0.674108757436595,-0.999999936755227,0.688445497447701,0.686996096698821,-0.999992315937897,0.498628490458759,0.498137729480237,"COVID-19","Chicago"
"2020-02-14",18089,-1,0.656174040454265,0.657260852072187,-1,0.71059034023626,0.705087153366321,-1,0.517238754176263,0.511685953790385,"COVID-19","Chicago"
"2020-02-15",18089,-1,0.636162778807138,0.639940857829458,-1,0.722485173689315,0.715380435911625,-1,0.526204953132787,0.5208668198629,"COVID-19","Chicago"
"2020-02-16",18089,-1,0.645982294126748,0.649503608429989,-0.999999620526746,0.706039583680355,0.702986829660399,-0.999976933811569,0.513006870928747,0.510490928140699,"COVID-19","Chicago"
"2020-03-30",18089,-1,0.671999324396614,0.676102956966568,-1,0.72086169427738,0.720149308606506,-1,0.521783035192279,0.521813739148686,"COVID-19","Chicago"
"2020-03-31",18089,-1,0.675188627087458,0.679137495386282,-0.999999620508313,0.718070593673323,0.716451525909355,-0.999976891168957,0.520759274993718,0.52094353846308,"COVID-19","Chicago"
"2020-04-01",18089,-1,0.652694286563611,0.657112297736643,-1,0.698929984314225,0.695658399790992,-1,0.503308115067843,0.500822491355348,"COVID-19","Chicago"
"2020-04-02",18089,-1,0.657796799011588,0.662601675995653,-1,0.700347139896768,0.698292220575836,-1,0.50413395393273,0.502507220321866,"COVID-19","Chicago"
