"day","county","pearson_homo","pearson_power","pearson_exp","spearman_homo","spearman_power","spearman_exp","kendall_homo","kendall_power","kendall_exp","event","msa"
"2020-04-04",17197,-1,0.543035547259567,0.535472518462938,-1,0.555690327815738,0.558231708191327,-1,0.398403246398108,0.399474012252079,"COVID-19","Chicago"
"2020-04-05",17197,-1,0.538677359375621,0.532290051998548,-0.999998961809597,0.564621499021122,0.568070323770197,-0.999960582589314,0.403502369582212,0.407472872603931,"COVID-19","Chicago"
"2020-02-10",17043,-1,0.203903715325975,0.208597555700292,-0.99999463477687,0.249484903254039,0.253873183966712,-0.999851207081719,0.168289285918562,0.172044208548341,"COVID-19","Chicago"
"2020-02-11",17043,-1,0.182720938819471,0.185412140656295,-0.9999986970593,0.229699013029151,0.230058141345989,-0.999925675029893,0.155946561381452,0.155513126882137,"COVID-19","Chicago"
"2020-02-12",17043,-1,0.170591830666444,0.171498435148495,-0.99999971897244,0.225161959733525,0.229358846098511,-0.99997610497879,0.152002478049797,0.155258730057402,"COVID-19","Chicago"
"2020-02-13",17043,-1,0.175468951188521,0.177945772476877,-0.999998135025984,0.233411666114393,0.236923100533704,-0.999928342903002,0.156597604963764,0.159462227525793,"COVID-19","Chicago"
"2020-02-14",17043,-1,0.188836588281559,0.190631245723355,-0.999998658780937,0.239976428715309,0.24281006833129,-0.999923118015059,0.162440620139841,0.164606424642372,"COVID-19","Chicago"
"2020-02-15",17043,-1,0.20561945482175,0.208225423604828,-0.999999348529779,0.279791500929781,0.283774149364583,-0.999962838600064,0.190866931962636,0.193657708736369,"COVID-19","Chicago"
"2020-02-16",17043,-1,0.176498677115295,0.181272164769747,-0.999999284638177,0.246424509715892,0.253611065562939,-0.999957478925473,0.16714565255467,0.173016164968785,"COVID-19","Chicago"
"2020-03-30",17043,-1,0.230421692721499,0.240565710898349,-1,0.271972164922155,0.284215457997453,-1,0.184348225936618,0.192874843036371,"COVID-19","Chicago"
"2020-03-31",17043,-1,0.234940613979297,0.246163755105263,-1,0.27158014674495,0.285963309969381,-1,0.184178778022037,0.194146750932951,"COVID-19","Chicago"
"2020-04-01",17043,-1,0.213000081726444,0.220284567101807,-1,0.291399150165952,0.308303163880409,-1,0.199310377618183,0.211097664775743,"COVID-19","Chicago"
"2020-04-02",17043,-1,0.2405078600244,0.248857740948138,-1,0.292961044139406,0.307021325582,-1,0.196919535167061,0.207648818790017,"COVID-19","Chicago"
"2020-04-03",17043,-1,0.21835066173687,0.225957482140844,-1,0.294499836512155,0.306890101387142,-1,0.198484083361605,0.205966639308877,"COVID-19","Chicago"
"2020-04-04",17043,-1,0.198379291266886,0.204446370127296,-0.999992715847365,0.283723079736367,0.298030231994693,-0.999839016065153,0.192880361372745,0.203807042082038,"COVID-19","Chicago"
"2020-04-05",17043,-1,0.139658848116853,0.147568358564844,-0.999998836964844,0.202787820380109,0.218028952752996,-0.999965043003817,0.138929301305839,0.148866882574815,"COVID-19","Chicago"
"2020-02-10",17097,-1,0.576077889365618,0.56640832812328,-0.999999861451981,0.560969005173943,0.556510885019936,-0.99998752549477,0.394196651467367,0.391957321881299,"COVID-19","Chicago"
"2020-02-11",17097,-1,0.585360548365297,0.573929664670879,-1,0.56335229780183,0.557020085964098,-1,0.398336963256632,0.393560054543895,"COVID-19","Chicago"
