"day","county","pearson_homo","pearson_power","pearson_exp","spearman_homo","spearman_power","spearman_exp","kendall_homo","kendall_power","kendall_exp","event","msa"
"2020-04-05",51600,-1,-0.151122441510601,-0.161107785436397,-1,0.26134988998456,0.109202536190732,-1,0.192597876557437,0.088891327641894,"COVID-19","Washington, D.C."
"2020-02-10",54037,-1,0.162855779669717,0.180691780510984,-1,0.198331959406894,0.215378976250555,-1,0.119071705425385,0.143289679410209,"COVID-19","Washington, D.C."
"2020-02-11",54037,-1,0.11837614704505,0.136400387871636,-1,0.153225806451613,0.195381231671554,-1,0.0846774193548387,0.129032258064516,"COVID-19","Washington, D.C."
"2020-02-12",54037,-1,0.120475658870133,0.139472140752173,-1,0.181668197369666,0.204582954858272,-1,0.101010307132762,0.125252780844625,"COVID-19","Washington, D.C."
"2020-02-13",54037,-1,0.130004158165006,0.145421272302271,-1,0.198148658150511,0.224727340326111,-1,0.119071705425385,0.14732600840768,"COVID-19","Washington, D.C."
"2020-02-14",54037,-1,0.1085596562832,0.121725783031554,-1,0.155256164156783,0.184767666434519,-1,0.0625630994607957,0.102926389435503,"COVID-19","Washington, D.C."
"2020-02-15",54037,-1,0.105857680541893,0.121896336413828,-1,0.131439048954643,0.176168655572401,-1,0.0606061842796574,0.109091131703383,"COVID-19","Washington, D.C."
"2020-02-16",54037,-1,0.119109278977028,0.136451986234107,-1,0.180934925130031,0.220348308010433,-1,0.109091131703383,0.145454842271178,"COVID-19","Washington, D.C."
"2020-03-30",54037,-1,0.147244953547284,0.163806098951979,-1,0.218228531100234,0.264074861163309,-1,0.107397528024104,0.151977633996374,"COVID-19","Washington, D.C."
"2020-03-31",54037,-1,0.166352948407517,0.182776921501503,-1,0.237462205202557,0.263500531950636,-1,0.135766686370094,0.172241318529223,"COVID-19","Washington, D.C."
"2020-04-01",54037,-1,0.0626756006460546,0.095426632263924,-1,0.115663092777958,0.203464394585631,-1,0.0706357574557371,0.123108034422856,"COVID-19","Washington, D.C."
"2020-04-02",54037,-1,0.114138255682633,0.146091045443232,-1,0.20768032348245,0.241407754657005,-1,0.127144363420327,0.163471324397563,"COVID-19","Washington, D.C."
"2020-04-03",54037,-1,0.0592968976280101,0.0939126358824283,-1,0.162251358229833,0.210835098264754,-1,0.103134953761712,0.147624541658921,"COVID-19","Washington, D.C."
"2020-04-04",54037,-1,0.0926419627747279,0.124577072235548,-1,0.153592375366569,0.225073313782991,-1,0.100806451612903,0.161290322580645,"COVID-19","Washington, D.C."
"2020-04-05",54037,-1,0.0875930916544626,0.121625637381716,-1,0.157639080489768,0.21721198881439,-1,0.102926389435503,0.139253350412739,"COVID-19","Washington, D.C."
"2020-02-10",51153,-1,0.524024197400399,0.49900151029646,-1,0.56669158765883,0.541606666025693,-1,0.395643154983056,0.377621354535048,"COVID-19","Washington, D.C."
"2020-02-11",51153,-1,0.508825723319647,0.48440792351941,-1,0.550276378393043,0.53360072391174,-1,0.384614334217431,0.370467949767275,"COVID-19","Washington, D.C."
"2020-02-12",51153,-1,0.500018908505224,0.476473469311467,-1,0.548891541674251,0.531308000120959,-1,0.380903867761713,0.366606188388807,"COVID-19","Washington, D.C."
"2020-02-13",51153,-1,0.513419134310601,0.490846296011199,-0.999999506833682,0.560148953133543,0.544593807990603,-0.999961933040204,0.390548384392269,0.377469271830846,"COVID-19","Washington, D.C."
"2020-02-14",51153,-1,0.518030364935839,0.495686303312204,-1,0.572127726690135,0.555322922749648,-1,0.403384387620244,0.389848253960822,"COVID-19","Washington, D.C."
"2020-02-15",51153,-1,0.518270341898094,0.49557863716444,-1,0.559605433416916,0.540715465599202,-1,0.394775304883007,0.378955390921796,"COVID-19","Washington, D.C."
"2020-02-16",51153,-1,0.51052737188628,0.488966250211215,-1,0.580071029754681,0.56265514467728,-1,0.407248698583192,0.393330216588473,"COVID-19","Washington, D.C."
"2020-03-30",51153,-1,0.49948010231504,0.476608980858378,-1,0.542930160161937,0.514765410903737,-1,0.379412952868628,0.357416896022282,"COVID-19","Washington, D.C."
"2020-03-31",51153,-1,0.475584179723529,0.453839260128187,-1,0.524265759439531,0.504914994887858,-1,0.364363519622681,0.35157883472364,"COVID-19","Washington, D.C."
"2020-04-01",51153,-1,0.423133093111419,0.409201189274207,-1,0.514240301128467,0.499722964224719,-1,0.352930757699479,0.344026628610349,"COVID-19","Washington, D.C."
"2020-04-02",51153,-1,0.416041539521711,0.398571887607064,-0.99999630110258,0.515838206927703,0.498205979383401,-0.999885607519025,0.355469288951087,0.343976758679893,"COVID-19","Washington, D.C."
"2020-04-03",51153,-1,0.421766897196271,0.40216697944359,-0.999999753405197,0.512566417913219,0.490597256682296,-0.99998093258716,0.35245624399414,0.337386855889878,"COVID-19","Washington, D.C."
"2020-04-04",51153,-1,0.429170186191255,0.410736775064754,-0.99999926023511,0.533991671740944,0.515814220274088,-0.999961892422294,0.369910256763425,0.358497969944315,"COVID-19","Washington, D.C."
"2020-04-05",51153,-1,0.41324765646262,0.397415871356449,-1,0.529882963391843,0.509557819250853,-1,0.363859018502084,0.349925936186561,"COVID-19","Washington, D.C."
"2020-02-10",24033,-1,0.328564833113741,0.339500590179882,-1,0.352573531781559,0.359244726611932,-1,0.243179381687815,0.248128290267711,"COVID-19","Washington, D.C."
"2020-02-11",24033,-1,0.322265525563606,0.331555885552323,-1,0.339288269926917,0.343981142560319,-1,0.233106097235218,0.236909813044568,"COVID-19","Washington, D.C."
"2020-02-12",24033,-1,0.340562064321011,0.35026732409228,-1,0.366846290634309,0.370540129493875,-1,0.252819678555511,0.254978647577683,"COVID-19","Washington, D.C."
"2020-02-13",24033,-1,0.326785419944444,0.33914184209338,-1,0.352735118028134,0.359128280247261,-1,0.243514278759648,0.247670263616057,"COVID-19","Washington, D.C."
"2020-02-14",24033,-1,0.362853798073151,0.375304354294362,-0.999999979027852,0.399185784264095,0.405527997838542,-0.999996319110992,0.275862896328218,0.281179815105282,"COVID-19","Washington, D.C."
"2020-02-15",24033,-1,0.345427144114385,0.356581356539563,-1,0.380064366956441,0.384053075697182,-1,0.262478992712061,0.265872357795813,"COVID-19","Washington, D.C."
"2020-02-16",24033,-1,0.335726828699867,0.345729314799542,-0.999999727357327,0.374373572132873,0.37784892300443,-0.999977899331452,0.258492577664079,0.261181382399629,"COVID-19","Washington, D.C."
"2020-03-30",24033,-1,0.365405888832633,0.375353852929828,-0.999999559572104,0.390976273659896,0.395756933254404,-0.999966816545261,0.269359738166694,0.272446787312054,"COVID-19","Washington, D.C."
"2020-03-31",24033,-1,0.344830677498459,0.355587766131105,-0.999999979026857,0.375709799178049,0.379857649038099,-0.999996309901825,0.258435591121164,0.26155325950354,"COVID-19","Washington, D.C."
"2020-04-01",24033,-1,0.313943446859786,0.325454691737494,-1,0.348674783334864,0.353466021887195,-1,0.238214657338601,0.241874975121836,"COVID-19","Washington, D.C."
"2020-04-02",24033,-1,0.302611771462918,0.313423238635106,-1,0.340303608567277,0.347788223159281,-1,0.231055210567188,0.23671346557265,"COVID-19","Washington, D.C."
"2020-04-03",24033,-1,0.291456613241259,0.303584841448839,-1,0.32521123847978,0.336090228854504,-1,0.218299285271794,0.226894613010916,"COVID-19","Washington, D.C."
"2020-04-04",24033,-1,0.285949254083029,0.297692357630035,-0.99999932887353,0.321000891720595,0.328352104886753,-0.999963139483867,0.217100990508428,0.222965605464784,"COVID-19","Washington, D.C."
"2020-04-05",24033,-1,0.271768933805694,0.282690427253784,-0.999999559568723,0.301238034359685,0.309733135231419,-0.999966806509603,0.205804991139495,0.211156685436879,"COVID-19","Washington, D.C."
"2020-02-10",24031,-1,0.525810482659164,0.52729941412064,-1,0.557657151918026,0.562230945450429,-1,0.39184794174224,0.395936567622056,"COVID-19","Washington, D.C."
"2020-02-11",24031,-1,0.527629135289516,0.528422146914735,-1,0.552561626812193,0.555276774062345,-1,0.388141294182804,0.391176185438983,"COVID-19","Washington, D.C."
"2020-02-12",24031,-1,0.511403852561559,0.513187671399904,-0.999999961117551,0.540755371890475,0.546573251986955,-0.999994666083492,0.379366561218968,0.385073723272727,"COVID-19","Washington, D.C."
"2020-02-13",24031,-1,0.529390479338215,0.530488072986794,-0.999999987039181,0.558974682409461,0.563627301911207,-0.999997332974174,0.393542835445013,0.39715244099739,"COVID-19","Washington, D.C."
"2020-02-14",24031,-1,0.549729200405336,0.5508452287698,-0.999999546370491,0.590550787897213,0.59492341236409,-0.999973329563907,0.4169875490885,0.42127870565454,"COVID-19","Washington, D.C."
"2020-02-15",24031,-1,0.529814660409775,0.53042924084192,-1,0.570807155306159,0.574898659340402,-1,0.401614854181035,0.405140688112922,"COVID-19","Washington, D.C."
"2020-02-16",24031,-1,0.501202489717651,0.503043619632006,-1,0.552887060401062,0.558027532332847,-1,0.386499068857383,0.390461796167104,"COVID-19","Washington, D.C."
"2020-03-30",24031,-1,0.511393330654629,0.514269921619131,-0.999999300092887,0.561007512650104,0.563841342267544,-0.999959913038001,0.394221396134732,0.396470435328579,"COVID-19","Washington, D.C."
"2020-03-31",24031,-1,0.503710724249346,0.506204520741344,-0.999999650035428,0.550074067682241,0.555453691329112,-0.999970562300202,0.385898696172431,0.390645166405483,"COVID-19","Washington, D.C."
