"msa","day","rho","county","pop","area","median_rho","model"
"Los Angeles","2020-02-12",0.413505937408052,"6059",3.168044,2456.19269192041,0.413505937408052,0.437174835834538
"Miami","2020-02-13",0.424813119267969,"12011",1.926205,3432.51009551463,0.424813119267969,0.453792693171059
"Miami","2020-02-10",0.419020554849092,"12099",1.465027,6183.4870515564,0.419020554849092,0.471676686049083
"Miami","2020-02-11",0.410070564640643,"12086",2.699428,6309.19044512838,0.410070564640643,0.459343777733283
"New York","2020-02-12",0.465655502837186,"34037",0.141483,1384.95491450004,0.465655502837186,0.489803433827882
"New York","2020-02-15",0.389676399527607,"36103",1.483832,6138.55400460356,0.389676399527607,0.471252992915056
"New York","2020-02-14",0.454981568207614,"34039",0.554033,272.881198014641,0.454981568207614,0.42837356242322
"New York","2020-02-11",0.437759745130661,"36059",1.356509,1173.03238179515,0.437759745130661,0.439319719342361
"New York","2020-02-12",0.448775167683401,"34023",0.82592,835.367628585598,0.448775167683401,0.442416493549568
"New York","2020-02-13",0.439663374421982,"36119",0.96889,1293.26530533,0.439663374421982,0.447952358306452
"New York","2020-02-11",0.443068840495752,"34017",0.670046,161.401219166508,0.443068840495752,0.414856265722417
"New York","2020-02-16",0.392740020826185,"36085",0.474893,264.610564696554,0.392740020826185,0.430748942227648
"New York","2020-02-13",0.474756088606923,"36079",0.098787,636.901469087332,0.474756088606923,0.480719755172068
"New York","2020-02-12",0.440625921293412,"34025",0.621659,1721.63171120954,0.440625921293412,0.46285077854243
"New York","2020-02-12",0.462187571284901,"34035",0.329838,788.888626714581,0.462187571284901,0.459818775116194
"New York","2020-02-13",0.402500475639068,"34029",0.596415,2366.98123572888,0.402500475639068,0.47037654143471
"New York","2020-02-11",0.460669485660046,"34027",0.493379,1245.64291358523,0.460669485660046,0.460935386456112
"New York","2020-02-15",0.455874988218367,"34013",0.795404,334.706593161952,0.455874988218367,0.425361510882391
"New York","2020-02-13",0.40379248960083,"36081",2.287388,460.541095821187,0.40379248960083,0.41153500124572
"New York","2020-02-10",0.455172089840174,"34003",0.93039,637.449023147088,0.455172089840174,0.434758753073633
"New York","2020-02-14",0.414337125544618,"36047",2.589974,250.467265103028,0.414337125544618,0.398226769314811
"New York","2020-02-14",0.374995426909675,"36061",1.631993,87.1243160556943,0.374995426909675,0.387760374481344
"New York","2020-02-13",0.445137160618787,"34031",0.503637,513.158550269624,0.445137160618787,0.442562386997574
"New York","2020-02-14",0.452376972106428,"36087",0.324422,515.377657478223,0.452376972106428,0.45146166335831
"New York","2020-02-13",0.475784081935406,"34019",0.124823,1131.57200250716,0.475784081935406,0.488120568547537
"New York","2020-02-15",0.498176469804374,"42103",0.055453,1466.1276013753,0.498176469804374,0.512112707576094
"New York","2020-02-13",0.403584444827223,"36005",1.435068,148.406885939095,0.403584444827223,0.399425782385423
"Philadelphia","2020-02-15",0.457156959451846,"34007",0.506738,588.420344074652,0.457156959451846,0.44516331348536
"Philadelphia","2020-02-11",0.482519989214446,"24015",0.102552,1081.15761503528,0.482519989214446,0.49143476291368
"Philadelphia","2020-02-14",0.432735327224751,"10003",0.556165,1278.30021439627,0.432735327224751,0.458999087469107
"Philadelphia","2020-02-15",0.437771829092586,"42101",1.579075,369.217476925435,0.437771829092586,0.414303271125729
"Philadelphia","2020-02-15",0.428640459182276,"34005",0.445702,2122.05642119013,0.428640459182276,0.474231048667526
"Philadelphia","2020-02-12",0.458303169032147,"42029",0.51956,1964.33983811987,0.458303169032147,0.469354892510453
"Philadelphia","2020-02-13",0.453106185034971,"34015",0.291165,871.354345107413,0.453106185034971,0.464462046049431
"Philadelphia","2020-02-13",0.438670247045156,"42091",0.823823,1260.44132974703,0.438670247045156,0.45070149555291
"Philadelphia","2020-02-12",0.454796954320247,"42045",0.564554,493.147637690259,0.454796954320247,0.4395185684476
"Philadelphia","2020-02-13",0.45688677684351,"42017",0.626806,1608.78063684571,0.45688677684351,0.461275726934274
"Philadelphia","2020-02-14",0.491612709382942,"34033",0.06299,963.9762491608,0.491612709382942,0.499713621724759
"San Francisco","2020-02-14",0.424977747134306,"6075",0.874961,600.264427473631,0.424977747134306,0.434784489211115
"San Francisco","2020-02-12",0.402105121989717,"6041",0.259943,2143.69178385744,0.402105121989717,0.486054032023414
"San Francisco","2020-02-10",0.436378243935709,"6013",1.142251,2080.53656791562,0.436378243935709,0.45423810210446
"San Francisco","2020-02-11",0.411278177382314,"6001",1.656754,2126.11449831908,0.411278177382314,0.447163113664038
"San Francisco","2020-02-12",0.389716264337832,"6081",0.767423,1918.16461925805,0.389716264337832,0.460727908844279
"Seattle","2020-02-12",0.424086827791592,"53061",0.798808,5670.2894369183,0.424086827791592,0.482797847222237
"Seattle","2020-02-14",0.426644383220061,"53033",2.195502,5959.53906196849,0.426644383220061,0.46243488384217
"Seattle","2020-02-11",0.436724247801076,"53053",0.877013,4663.46489528409,0.436724247801076,0.476585986621065
"Washington, D.C.","2020-02-11",0.460082609087635,"51179",0.146773,724.506521051522,0.460082609087635,0.474999386127694
"Washington, D.C.","2020-02-13",0.456273619274218,"51510",0.157613,40.0732955175008,0.456273619274218,0.415862100401661
"Washington, D.C.","2020-02-11",0.655305941022399,"51157",0.007378,691.424452593128,0.655305941022399,0.542002001352182
"Washington, D.C.","2020-02-13",0.401650796501651,"11001",0.692683,176.855588017993,0.401650796501651,0.415940283962469
"Washington, D.C.","2020-02-11",0.701364613894709,"51610",0.014128,5.30704877405519,0.701364613894709,0.423202294145134
"Washington, D.C.","2020-02-16",0.670412117856035,"51113",0.01317,833.072233778717,0.670412117856035,0.53253534084331
"Washington, D.C.","2020-02-14",0.439253364826959,"24009",0.091511,893.094011572536,0.439253364826959,0.4897373350125
"Washington, D.C.","2020-02-11",0.501047731331018,"51061",0.069728,1685.87925168799,0.501047731331018,0.510064404466457
"Washington, D.C.","2020-02-16",0.450422530681532,"24021",0.251422,1726.97719238187,0.450422530681532,0.482086768289342
"Washington, D.C.","2020-02-12",0.561616406479101,"51600",0.023531,16.2392631779192,0.561616406479101,0.434899931892442
"Washington, D.C.","2020-02-14",0.48624695813438,"54037",0.056506,547.730448846198,0.48624695813438,0.489588155972722
"Washington, D.C.","2020-02-14",0.46692679648199,"51153",0.461423,901.856754342964,0.46692679648199,0.45567623493255
"Washington, D.C.","2020-02-11",0.432104619322263,"24033",0.90867,1290.96004798885,0.432104619322263,0.449206836987532
"Washington, D.C.","2020-02-11",0.445454373499528,"24031",1.04353,1311.75145263394,0.445454373499528,0.446748734775068
"Washington, D.C.","2020-02-14",0.821923008367235,"51685",0.016986,6.57172683874158,0.821923008367235,0.42376249927314
"Washington, D.C.","2020-02-12",0.433280306768383,"51013",0.233464,67.5084739791332,0.433280306768383,0.418267471763058
"Washington, D.C.","2020-02-16",0.577768288218006,"51043",0.014423,460.821775392281,0.577768288218006,0.516477899628815
"Washington, D.C.","2020-02-14",0.410838861633406,"24017",0.159428,1664.01752364378,0.410838861633406,0.491214076872097
"Washington, D.C.","2020-02-11",0.544217251686317,"51630",0.028622,27.2022811530156,0.544217251686317,0.441183671423193
"Washington, D.C.","2020-02-12",0.442179071346055,"51059",1.145862,1050.90788304442,0.442179071346055,0.440479615403226
"Washington, D.C.","2020-02-13",0.463009780238916,"51107",0.395134,1349.10657355049,0.463009780238916,0.467214628991873
"Washington, D.C.","2020-02-16",0.510941315120596,"51047",0.051101,990.078497532072,0.510941315120596,0.505025790917023
"Washington, D.C.","2020-02-10",0.499018617451787,"51187",0.039492,561.743713409906,0.499018617451787,0.498077835649819
"Washington, D.C.","2020-02-15",0.513168157710428,"51683",0.041174,25.7097464217441,0.513168157710428,0.432953777875515
"Washington, D.C.","2020-02-15",0.471507928422504,"51177",0.132833,1072.22074069803,0.471507928422504,0.485587374416158
