"msa","day","rho","county","pop","area","median_rho","model"
"Philadelphia","2020-02-13",0.430026122264905,"42101",1.579075,369.217476925435,0.430026122264905,0.394884696956167
"Philadelphia","2020-02-13",0.432957509442152,"34005",0.445702,2122.05642119013,0.432957509442152,0.442474833683853
"Philadelphia","2020-02-11",0.454843140819785,"42029",0.51956,1964.33983811987,0.454843140819785,0.436921051779687
"Philadelphia","2020-02-11",0.450363593859002,"34015",0.291165,871.354345107413,0.450363593859002,0.453924491410748
"Philadelphia","2020-02-10",0.44273145061422,"42091",0.823823,1260.44132974703,0.44273145061422,0.419873967329562
"Philadelphia","2020-02-15",0.449366322876868,"42045",0.564554,493.147637690259,0.449366322876868,0.428954985329609
"Philadelphia","2020-02-11",0.45308343773765,"42017",0.626806,1608.78063684571,0.45308343773765,0.429828829950169
"Philadelphia","2020-02-13",0.490946741293676,"34033",0.06299,963.9762491608,0.490946741293676,0.511969377071465
"San Francisco","2020-02-13",0.414857373704314,"6075",0.874961,600.264427473631,0.414857373704314,0.415240252979486
"San Francisco","2020-02-16",0.25427734224266,"6041",0.259943,2143.69178385744,0.25427734224266,0.461529452104538
"San Francisco","2020-02-10",0.416013051999977,"6013",1.142251,2080.53656791562,0.416013051999977,0.411074850738844
"San Francisco","2020-02-13",0.330738508028899,"6001",1.656754,2126.11449831908,0.330738508028899,0.399392513998406
"San Francisco","2020-02-16",0.2420834325899,"6081",0.767423,1918.16461925805,0.2420834325899,0.423735698302028
"Seattle","2020-02-13",0.389321684058089,"53061",0.798808,5670.2894369183,0.389321684058089,0.42637944593051
"Seattle","2020-02-13",0.412922467972311,"53033",2.195502,5959.53906196849,0.412922467972311,0.394201907452118
"Seattle","2020-02-13",0.435464721638247,"53053",0.877013,4663.46489528409,0.435464721638247,0.422570104888977
"Washington, D.C.","2020-02-12",0.4615820560044,"51179",0.146773,724.506521051522,0.4615820560044,0.478086867078717
"Washington, D.C.","2020-02-12",0.458999281570246,"51510",0.157613,40.0732955175008,0.458999281570246,0.463713504319669
"Washington, D.C.","2020-02-16",0.692131075590671,"51157",0.007378,691.424452593128,0.692131075590671,0.6034962714558
"Washington, D.C.","2020-02-15",0.427519362737237,"11001",0.692683,176.855588017993,0.427519362737237,0.418445792031597
"Washington, D.C.","2020-02-14",0.683427760010163,"51610",0.014128,5.30704877405519,0.683427760010163,0.550071002537369
"Washington, D.C.","2020-02-12",0.657698531686469,"51113",0.01317,833.072233778717,0.657698531686469,0.577744321207805
"Washington, D.C.","2020-02-15",0.432142416192861,"24009",0.091511,893.094011572536,0.432142416192861,0.496936325461579
"Washington, D.C.","2020-02-11",0.497314802828786,"51061",0.069728,1685.87925168799,0.497314802828786,0.510379874153891
"Washington, D.C.","2020-02-14",0.440686173718811,"24021",0.251422,1726.97719238187,0.440686173718811,0.461869559960667
"Washington, D.C.","2020-02-11",0.556950581635493,"51600",0.023531,16.2392631779192,0.556950581635493,0.533726227965371
"Washington, D.C.","2020-02-12",0.492986425855584,"54037",0.056506,547.730448846198,0.492986425855584,0.513816610096196
"Washington, D.C.","2020-02-13",0.453039394274417,"51153",0.461423,901.856754342964,0.453039394274417,0.438035067961713
"Washington, D.C.","2020-02-13",0.439062350415169,"24033",0.90867,1290.96004798885,0.439062350415169,0.416760439679831
"Washington, D.C.","2020-02-11",0.437015544625902,"24031",1.04353,1311.75145263394,0.437015544625902,0.412341082630196
"Washington, D.C.","2020-02-14",0.821642258570941,"51685",0.016986,6.57172683874158,0.821642258570941,0.543220065943096
"Washington, D.C.","2020-02-13",0.434664823347247,"51013",0.233464,67.5084739791332,0.434664823347247,0.451739895772407
"Washington, D.C.","2020-02-10",0.567882262064715,"51043",0.014423,460.821775392281,0.567882262064715,0.570739589355727
"Washington, D.C.","2020-02-11",0.407779108504117,"24017",0.159428,1664.01752364378,0.407779108504117,0.47842989405162
"Washington, D.C.","2020-02-10",0.551006983670375,"51630",0.028622,27.2022811530156,0.551006983670375,0.527974805668095
"Washington, D.C.","2020-02-13",0.442219399800656,"51059",1.145862,1050.90788304442,0.442219399800656,0.408560058630796
"Washington, D.C.","2020-02-12",0.456780551109108,"51107",0.395134,1349.10657355049,0.456780551109108,0.444911131009791
"Washington, D.C.","2020-02-14",0.503458090911689,"51047",0.051101,990.078497532072,0.503458090911689,0.520514460403286
"Washington, D.C.","2020-02-13",0.504873198203541,"51187",0.039492,561.743713409906,0.504873198203541,0.528498368581447
"Washington, D.C.","2020-02-10",0.514818807540661,"51683",0.041174,25.7097464217441,0.514818807540661,0.512954133176959
"Washington, D.C.","2020-02-13",0.469299850296663,"51177",0.132833,1072.22074069803,0.469299850296663,0.483456059459943
