"msa","county","day","empirical","model"
"Atlanta","msa","2020-02-11",240,137.132582880853
"Atlanta","msa","2020-02-11",346,180.573041453183
"Atlanta","msa","2020-02-11",349,87.1690987106873
"Atlanta","msa","2020-02-11",478,157.931758883224
"Atlanta","msa","2020-02-11",78,57.5204715032583
"Atlanta","msa","2020-02-11",60,151.552261880054
"Atlanta","msa","2020-02-11",1336,285.493723724108
"Atlanta","msa","2020-02-11",77,95.3531826077422
"Atlanta","msa","2020-02-11",146,81.5977097123805
"Atlanta","msa","2020-02-11",1274,415.282933254366
"Atlanta","msa","2020-02-11",208,146.027582478353
"Atlanta","msa","2020-02-11",103,380.85619151648
"Atlanta","msa","2020-02-11",223,83.0804175871627
"Atlanta","msa","2020-02-11",63,52.920482777518
"Atlanta","msa","2020-02-11",148,150.094716064453
"Atlanta","msa","2020-02-11",133,90.8193136466077
"Atlanta","msa","2020-02-11",48,111.19186809692
"Atlanta","msa","2020-02-11",296,144.133008463277
"Atlanta","msa","2020-02-11",79,50.3149098856321
"Atlanta","msa","2020-02-11",416,170.658444260871
"Atlanta","msa","2020-02-11",281,160.096748197011
"Atlanta","msa","2020-02-11",1573,261.26627194636
"Atlanta","msa","2020-02-11",503,202.948081793863
"Atlanta","msa","2020-02-11",1276,469.777690834165
"Atlanta","msa","2020-02-11",62,129.004691261137
"Atlanta","msa","2020-02-11",17,80.6388078889079
"Atlanta","msa","2020-02-11",333,100.357027613877
"Atlanta","msa","2020-02-11",26,180.618750636019
"Atlanta","msa","2020-02-11",82,57.6081240079782
"Atlanta","msa","2020-02-11",32,176.709136887549
"Atlanta","msa","2020-02-11",78,119.918801350542
"Atlanta","msa","2020-02-11",82,50.347809834589
"Atlanta","msa","2020-02-11",53,39.6059460578679
"Atlanta","msa","2020-02-11",35,37.1249311214327
"Atlanta","msa","2020-02-11",45,13.6691870612511
"Atlanta","msa","2020-02-11",11,8.37587115276892
"Atlanta","msa","2020-02-11",32,51.7404318922084
"Atlanta","msa","2020-02-11",20,45.5726670932419
"Atlanta","msa","2020-02-11",143,53.9657027235713
"Atlanta","msa","2020-02-11",51,50.0111020801186
"Atlanta","msa","2020-02-11",172,149.95351212476
"Atlanta","msa","2020-02-11",210,149.762833879318
"Atlanta","msa","2020-02-11",69,58.6505846745006
"Atlanta","msa","2020-02-11",1655,247.768819340238
"Atlanta","msa","2020-02-11",374,178.353813704486
"Atlanta","msa","2020-02-11",790,332.846826521626
"Atlanta","msa","2020-02-11",643,155.201003328673
"Atlanta","msa","2020-02-11",80,83.8770289241138
"Atlanta","msa","2020-02-11",54,27.3986923511032
"Atlanta","msa","2020-02-11",30,31.0402546175368
"Atlanta","msa","2020-02-11",49,32.0208745328256
"Atlanta","msa","2020-02-11",26,17.9603293216911
"Atlanta","msa","2020-02-11",32,39.5969257262386
"Atlanta","msa","2020-02-11",36,66.1969774103558
"Atlanta","msa","2020-02-11",71,58.9029704760725
"Atlanta","msa","2020-02-11",17,31.1905165602493
"Atlanta","msa","2020-02-11",33,70.2206560515396
"Atlanta","msa","2020-02-11",48,34.2336011546325
"Atlanta","msa","2020-02-11",61,64.7044005381141
"Atlanta","msa","2020-02-11",117,63.3145672677527
"Atlanta","msa","2020-02-11",116,169.088120786272
"Atlanta","msa","2020-02-11",296,270.715393867821
"Atlanta","msa","2020-02-11",10,25.4000011249955
"Atlanta","msa","2020-02-11",44,115.480334639641
"Atlanta","msa","2020-02-11",301,59.3113798323969
"Atlanta","msa","2020-02-11",104,99.4664288627484
"Atlanta","msa","2020-02-11",226,91.0522162482585
"Atlanta","msa","2020-02-11",28,32.1811623272914
"Atlanta","msa","2020-02-11",29,20.2442138596641
"Atlanta","msa","2020-02-11",117,26.6896351543325
"Atlanta","msa","2020-02-11",43,24.7299694711278
"Atlanta","msa","2020-02-11",645,393.764006264338
"Atlanta","msa","2020-02-11",75,35.6125975866719
"Atlanta","msa","2020-02-11",111,132.082231789181
"Atlanta","msa","2020-02-11",147,159.292520183144
"Atlanta","msa","2020-02-11",131,128.908462724111
"Atlanta","msa","2020-02-11",46,60.611469098601
"Atlanta","msa","2020-02-11",23,20.3598801176822
"Atlanta","msa","2020-02-11",66,117.328399357461
"Atlanta","msa","2020-02-11",15,54.3414596036035
"Atlanta","msa","2020-02-11",108,68.2220632099551
"Atlanta","msa","2020-02-11",286,203.755304165524
"Atlanta","msa","2020-02-11",259,229.090163270154
"Atlanta","msa","2020-02-11",18,22.0200411974703
"Atlanta","msa","2020-02-11",1009,454.236757842324
"Atlanta","msa","2020-02-11",32,16.0672123674347
"Atlanta","msa","2020-02-11",1014,279.766649304641
"Atlanta","msa","2020-02-11",33,64.3924212258821
"Atlanta","msa","2020-02-11",107,60.1007495811601
"Atlanta","msa","2020-02-11",300,72.5264974307256
"Atlanta","msa","2020-02-11",47,47.1442486515026
"Atlanta","msa","2020-02-11",143,58.3932173384872
"Atlanta","msa","2020-02-11",56,41.5364533057511
"Atlanta","msa","2020-02-11",79,47.2125330089076
"Atlanta","msa","2020-02-11",42,65.0662781847172
"Atlanta","msa","2020-02-11",24,26.1214041193308
"Atlanta","msa","2020-02-11",157,158.727648346114
"Atlanta","msa","2020-02-11",110,48.9902556357173
"Atlanta","msa","2020-02-11",68,24.9478273444324
"Atlanta","msa","2020-02-11",53,46.2466009040715
"Atlanta","msa","2020-02-11",123,70.2715633641408
"Atlanta","msa","2020-02-11",122,274.982838998269
"Atlanta","msa","2020-02-11",885,265.211638338201
"Atlanta","msa","2020-02-11",1212,142.430531839816
"Atlanta","msa","2020-02-11",77,52.4450685881011
"Atlanta","msa","2020-02-11",48,52.4779092268598
"Atlanta","msa","2020-02-11",494,106.926299762706
"Atlanta","msa","2020-02-11",50,87.9374198541285
"Atlanta","msa","2020-02-11",45,61.4982855604783
"Atlanta","msa","2020-02-11",911,203.622865788708
"Atlanta","msa","2020-02-11",1234,226.153822484684
"Atlanta","msa","2020-02-11",317,381.49300061087
"Atlanta","msa","2020-02-11",375,219.91452727948
"Atlanta","msa","2020-02-11",80,164.06197896804
"Atlanta","msa","2020-02-11",21,21.6422835303874
"Atlanta","msa","2020-02-11",144,47.1610708120803
"Atlanta","msa","2020-02-11",39,26.7589698184153
"Atlanta","msa","2020-02-11",63,27.8023148365753
"Atlanta","msa","2020-02-11",42,30.6964048040985
"Atlanta","msa","2020-02-11",16,25.4230147635977
"Atlanta","msa","2020-02-11",13,12.0632781832603
"Atlanta","msa","2020-02-11",150,43.6628512389691
"Atlanta","msa","2020-02-11",17,7.67765328822693
"Atlanta","msa","2020-02-11",69,40.5482595944871
"Atlanta","msa","2020-02-11",24,22.8896197511549
"Atlanta","msa","2020-02-11",31,174.552137475785
