"msa","county","day","empirical","model"
"Atlanta","msa","2020-02-11",97,150.089172453706
"Atlanta","msa","2020-02-11",40,31.4552712717172
"Atlanta","msa","2020-02-11",205,185.783447165475
"Atlanta","msa","2020-02-11",304,125.146560786646
"Atlanta","msa","2020-02-11",421,311.818240678696
"Atlanta","msa","2020-02-11",510,243.152585486109
"Atlanta","msa","2020-02-11",299,291.03199389089
"Atlanta","msa","2020-02-11",29,54.0669326773593
"Atlanta","msa","2020-02-11",136,49.9896107104557
"Atlanta","msa","2020-02-11",140,267.750474570961
"Atlanta","msa","2020-02-11",308,57.5588946453901
"Atlanta","msa","2020-02-11",82,60.6496741667915
"Atlanta","msa","2020-02-11",86,85.2252584053754
"Atlanta","msa","2020-02-11",78,105.116743331737
"Atlanta","msa","2020-02-11",96,94.6596920016884
"Atlanta","msa","2020-02-11",88,78.5966240590642
"Atlanta","msa","2020-02-11",233,184.697076311695
"Atlanta","msa","2020-02-11",47,64.0617436407852
"Atlanta","msa","2020-02-11",197,66.4885528677339
"Atlanta","msa","2020-02-11",268,161.333289199111
"Atlanta","msa","2020-02-11",53,53.7111137330288
"Atlanta","msa","2020-02-11",195,80.0905205861494
"Atlanta","msa","2020-02-11",110,127.517996025633
"Atlanta","msa","2020-02-11",82,101.281588738779
"Atlanta","msa","2020-02-11",26,87.8495449907202
"Atlanta","msa","2020-02-11",254,48.6108380386158
"Atlanta","msa","2020-02-11",39,78.49062407888
"Atlanta","msa","2020-02-11",100,41.6921540302317
"Atlanta","msa","2020-02-11",189,157.945664083891
"Atlanta","msa","2020-02-11",610,146.030232161592
"Atlanta","msa","2020-02-11",319,176.810368323952
"Atlanta","msa","2020-02-11",60,126.017913447206
"Atlanta","msa","2020-02-11",199,95.1820683987772
"Atlanta","msa","2020-02-11",49,61.570015350692
"Atlanta","msa","2020-02-11",149,180.768955159749
"Atlanta","msa","2020-02-11",54,165.519281162767
"Atlanta","msa","2020-02-11",19,105.602767866754
"Atlanta","msa","2020-02-11",564,200.335941264618
"Atlanta","msa","2020-02-11",228,286.439765369813
"Atlanta","msa","2020-02-11",279,238.5277224941
"Atlanta","msa","2020-02-11",250,169.104134862862
"Atlanta","msa","2020-02-11",63,108.303040615407
"Atlanta","msa","2020-02-11",402,152.468390164642
"Atlanta","msa","2020-02-11",4,27.1817074289092
"Atlanta","msa","2020-02-11",220,266.793676527051
"Atlanta","msa","2020-02-11",36,28.3138540788272
"Atlanta","msa","2020-02-11",32,76.5717027543681
"Atlanta","msa","2020-02-11",59,65.6383077199476
"Atlanta","msa","2020-02-11",618,66.451135073319
"Atlanta","msa","2020-02-11",192,118.702997357382
"Atlanta","msa","2020-02-11",202,145.810733254562
"Atlanta","msa","2020-02-11",931,88.4977000702767
"Atlanta","msa","2020-02-11",57,118.837617061044
"Atlanta","msa","2020-02-11",30,57.8964455766906
"Atlanta","msa","2020-02-11",133,68.3927621515262
"Atlanta","msa","2020-02-11",27,18.0390118266765
"Atlanta","msa","2020-02-11",171,110.177103430434
"Atlanta","msa","2020-02-11",77,53.698547804427
"Atlanta","msa","2020-02-11",84,44.4162387245489
"Atlanta","msa","2020-02-11",213,97.4072897584523
"Atlanta","msa","2020-02-11",51,119.013322797704
"Atlanta","msa","2020-02-11",18,30.2065676377349
"Atlanta","msa","2020-02-11",763,315.700115588846
"Atlanta","msa","2020-02-11",129,147.52806174221
"Atlanta","msa","2020-02-11",253,122.094442946682
"Atlanta","msa","2020-02-11",55,103.835242318009
"Atlanta","msa","2020-02-11",26,32.0449748620847
"Atlanta","msa","2020-02-11",39,103.426563188199
"Atlanta","msa","2020-02-11",631,39.6272030718197
"Atlanta","msa","2020-02-11",89,64.4369569278871
"Atlanta","msa","2020-02-11",143,118.125796489642
"Atlanta","msa","2020-02-11",1237,299.344115670179
"Atlanta","msa","2020-02-11",269,179.12920281126
"Atlanta","msa","2020-02-11",143,121.527650422702
"Atlanta","msa","2020-02-11",1272,186.274212890394
"Atlanta","msa","2020-02-11",340,196.78485659749
"Atlanta","msa","2020-02-11",58,81.1138257629234
"Atlanta","msa","2020-02-11",339,131.865016775439
"Atlanta","msa","2020-02-11",233,65.7280114120479
"Atlanta","msa","2020-02-11",70,55.6854219220761
"Atlanta","msa","2020-02-11",490,172.742718919263
"Atlanta","msa","2020-02-11",516,150.717918090309
"Atlanta","msa","2020-02-11",66,96.7633016786867
"Atlanta","msa","2020-02-11",240,180.690546941064
"Atlanta","msa","2020-02-11",346,239.900353440145
"Atlanta","msa","2020-02-11",349,119.144612889128
"Atlanta","msa","2020-02-11",478,210.066731825704
"Atlanta","msa","2020-02-11",78,82.0283346278914
"Atlanta","msa","2020-02-11",60,203.491079238641
"Atlanta","msa","2020-02-11",1336,372.834079194782
"Atlanta","msa","2020-02-11",77,128.842267240497
"Atlanta","msa","2020-02-11",146,108.430270610087
"Atlanta","msa","2020-02-11",1274,542.819718458529
"Atlanta","msa","2020-02-11",208,195.954748921992
"Atlanta","msa","2020-02-11",103,494.972555757721
"Atlanta","msa","2020-02-11",223,115.442796273568
"Atlanta","msa","2020-02-11",63,70.7406333056429
"Atlanta","msa","2020-02-11",148,204.01034262637
"Atlanta","msa","2020-02-11",133,127.212231217284
"Atlanta","msa","2020-02-11",48,150.978570570729
"Atlanta","msa","2020-02-11",296,187.118234371903
"Atlanta","msa","2020-02-11",79,69.9699090449823
"Atlanta","msa","2020-02-11",416,224.155876903173
"Atlanta","msa","2020-02-11",281,207.827652094055
"Atlanta","msa","2020-02-11",1573,346.256961714785
"Atlanta","msa","2020-02-11",503,269.364388286709
