"msa","day","pairs_ratio","corr_value","corr_name"
"Los Angeles",2020-04-03,5.88051476144457e-08,0.0450277916448358,"pearson"
"Los Angeles",2020-04-03,5.88051476144457e-08,-0.0527105324663901,"spearman"
"Los Angeles",2020-04-03,5.88051476144457e-08,0.0122655263401206,"pearson_adjusted"
"Los Angeles",2020-04-03,5.88051476144457e-08,-0.179860297356832,"spearman_adjusted"
"Los Angeles",2020-04-03,5.88051476144457e-08,-0.00436255365810226,"log_pearson"
"Los Angeles",2020-04-03,5.88051476144457e-08,-0.0527105324663901,"log_spearman"
"Los Angeles",2020-04-03,5.88051476144457e-08,-0.146923652918156,"log_pearson_adjusted"
"Los Angeles",2020-04-03,5.88051476144457e-08,-0.179860317288262,"log_spearman_adjusted"
"Los Angeles",2020-04-04,5.88051476144457e-08,0.0172928245861023,"pearson"
"Los Angeles",2020-04-04,5.88051476144457e-08,-0.0531624108591899,"spearman"
"Los Angeles",2020-04-04,5.88051476144457e-08,0.00250348376453076,"pearson_adjusted"
"Los Angeles",2020-04-04,5.88051476144457e-08,-0.167567229786113,"spearman_adjusted"
"Los Angeles",2020-04-04,5.88051476144457e-08,-0.00988596889181943,"log_pearson"
"Los Angeles",2020-04-04,5.88051476144457e-08,-0.0531624108591899,"log_spearman"
"Los Angeles",2020-04-04,5.88051476144457e-08,-0.146120113180035,"log_pearson_adjusted"
"Los Angeles",2020-04-04,5.88051476144457e-08,-0.16756723793466,"log_spearman_adjusted"
"Los Angeles",2020-04-05,5.88051476144457e-08,0.0612160109035755,"pearson"
"Los Angeles",2020-04-05,5.88051476144457e-08,-0.0420276763840524,"spearman"
"Los Angeles",2020-04-05,5.88051476144457e-08,0.00670763774433099,"pearson_adjusted"
"Los Angeles",2020-04-05,5.88051476144457e-08,-0.159940223079456,"spearman_adjusted"
"Los Angeles",2020-04-05,5.88051476144457e-08,0.0172369205781799,"log_pearson"
"Los Angeles",2020-04-05,5.88051476144457e-08,-0.0420276763840524,"log_spearman"
"Los Angeles",2020-04-05,5.88051476144457e-08,-0.131593726901414,"log_pearson_adjusted"
"Los Angeles",2020-04-05,5.88051476144457e-08,-0.159940355759432,"log_spearman_adjusted"
"Miami",2020-02-10,3.42085593236284e-07,-0.0917361433658197,"pearson"
"Miami",2020-02-10,3.42085593236284e-07,-0.219813609614905,"spearman"
"Miami",2020-02-10,3.42085593236284e-07,-0.082263971778236,"pearson_adjusted"
"Miami",2020-02-10,3.42085593236284e-07,-0.337498252184565,"spearman_adjusted"
"Miami",2020-02-10,3.42085593236284e-07,-0.198597355720905,"log_pearson"
"Miami",2020-02-10,3.42085593236284e-07,-0.219813609614905,"log_spearman"
"Miami",2020-02-10,3.42085593236284e-07,-0.331543625145268,"log_pearson_adjusted"
"Miami",2020-02-10,3.42085593236284e-07,-0.337498244756813,"log_spearman_adjusted"
"Miami",2020-02-11,3.42085593236284e-07,-0.0894010322089172,"pearson"
"Miami",2020-02-11,3.42085593236284e-07,-0.205781404211354,"spearman"
"Miami",2020-02-11,3.42085593236284e-07,-0.0770907906205061,"pearson_adjusted"
"Miami",2020-02-11,3.42085593236284e-07,-0.32841661888107,"spearman_adjusted"
"Miami",2020-02-11,3.42085593236284e-07,-0.186522529680669,"log_pearson"
"Miami",2020-02-11,3.42085593236284e-07,-0.205781404211354,"log_spearman"
"Miami",2020-02-11,3.42085593236284e-07,-0.321384830284573,"log_pearson_adjusted"
"Miami",2020-02-11,3.42085593236284e-07,-0.328416643874223,"log_spearman_adjusted"
"Miami",2020-02-12,3.42085593236284e-07,-0.0912237203806424,"pearson"
"Miami",2020-02-12,3.42085593236284e-07,-0.215144652182253,"spearman"
"Miami",2020-02-12,3.42085593236284e-07,-0.084606486877618,"pearson_adjusted"
"Miami",2020-02-12,3.42085593236284e-07,-0.326336615258196,"spearman_adjusted"
"Miami",2020-02-12,3.42085593236284e-07,-0.192901439036959,"log_pearson"
"Miami",2020-02-12,3.42085593236284e-07,-0.215144652182253,"log_spearman"
"Miami",2020-02-12,3.42085593236284e-07,-0.32316241754152,"log_pearson_adjusted"
"Miami",2020-02-12,3.42085593236284e-07,-0.326336594746083,"log_spearman_adjusted"
"Miami",2020-02-13,3.42085593236284e-07,-0.0959456864086744,"pearson"
"Miami",2020-02-13,3.42085593236284e-07,-0.214557368375984,"spearman"
"Miami",2020-02-13,3.42085593236284e-07,-0.0784692409069208,"pearson_adjusted"
"Miami",2020-02-13,3.42085593236284e-07,-0.330215957033636,"spearman_adjusted"
"Miami",2020-02-13,3.42085593236284e-07,-0.194724770793897,"log_pearson"
"Miami",2020-02-13,3.42085593236284e-07,-0.214557368375984,"log_spearman"
"Miami",2020-02-13,3.42085593236284e-07,-0.324467496064914,"log_pearson_adjusted"
"Miami",2020-02-13,3.42085593236284e-07,-0.33021596753304,"log_spearman_adjusted"
"Miami",2020-02-14,3.42085593236284e-07,-0.106624764454989,"pearson"
"Miami",2020-02-14,3.42085593236284e-07,-0.225042821345796,"spearman"
"Miami",2020-02-14,3.42085593236284e-07,-0.0956462263737201,"pearson_adjusted"
"Miami",2020-02-14,3.42085593236284e-07,-0.332480645271287,"spearman_adjusted"
"Miami",2020-02-14,3.42085593236284e-07,-0.207498209296442,"log_pearson"
"Miami",2020-02-14,3.42085593236284e-07,-0.225042821345796,"log_spearman"
"Miami",2020-02-14,3.42085593236284e-07,-0.33240241293583,"log_pearson_adjusted"
"Miami",2020-02-14,3.42085593236284e-07,-0.332480649316618,"log_spearman_adjusted"
"Miami",2020-02-15,3.42085593236284e-07,-0.112745258457348,"pearson"
"Miami",2020-02-15,3.42085593236284e-07,-0.235948114744425,"spearman"
"Miami",2020-02-15,3.42085593236284e-07,-0.0734032462053301,"pearson_adjusted"
"Miami",2020-02-15,3.42085593236284e-07,-0.30162578758629,"spearman_adjusted"
"Miami",2020-02-15,3.42085593236284e-07,-0.214727084250638,"log_pearson"
"Miami",2020-02-15,3.42085593236284e-07,-0.235948114744425,"log_spearman"
"Miami",2020-02-15,3.42085593236284e-07,-0.303063042001555,"log_pearson_adjusted"
"Miami",2020-02-15,3.42085593236284e-07,-0.301625771673878,"log_spearman_adjusted"
"Miami",2020-02-16,3.42085593236284e-07,-0.116192981031952,"pearson"
"Miami",2020-02-16,3.42085593236284e-07,-0.235763607998353,"spearman"
"Miami",2020-02-16,3.42085593236284e-07,-0.0800926969539168,"pearson_adjusted"
"Miami",2020-02-16,3.42085593236284e-07,-0.301125619981468,"spearman_adjusted"
"Miami",2020-02-16,3.42085593236284e-07,-0.215303715759417,"log_pearson"
"Miami",2020-02-16,3.42085593236284e-07,-0.235763607998353,"log_spearman"
"Miami",2020-02-16,3.42085593236284e-07,-0.310388558139604,"log_pearson_adjusted"
"Miami",2020-02-16,3.42085593236284e-07,-0.30112562478729,"log_spearman_adjusted"
"Miami",2020-03-30,3.42085593236284e-07,-0.059411297277095,"pearson"
"Miami",2020-03-30,3.42085593236284e-07,-0.153336874033955,"spearman"
"Miami",2020-03-30,3.42085593236284e-07,-0.082998392001504,"pearson_adjusted"
"Miami",2020-03-30,3.42085593236284e-07,-0.327263665149013,"spearman_adjusted"
"Miami",2020-03-30,3.42085593236284e-07,-0.127059901707625,"log_pearson"
"Miami",2020-03-30,3.42085593236284e-07,-0.153336874033955,"log_spearman"
"Miami",2020-03-30,3.42085593236284e-07,-0.321212837912941,"log_pearson_adjusted"
"Miami",2020-03-30,3.42085593236284e-07,-0.327263786672018,"log_spearman_adjusted"
"Miami",2020-03-31,3.42085593236284e-07,-0.0609839702039876,"pearson"
"Miami",2020-03-31,3.42085593236284e-07,-0.169004752621946,"spearman"
"Miami",2020-03-31,3.42085593236284e-07,-0.048710063867927,"pearson_adjusted"
"Miami",2020-03-31,3.42085593236284e-07,-0.341829209726172,"spearman_adjusted"
"Miami",2020-03-31,3.42085593236284e-07,-0.135223107709593,"log_pearson"
"Miami",2020-03-31,3.42085593236284e-07,-0.169004752621946,"log_spearman"
"Miami",2020-03-31,3.42085593236284e-07,-0.341776877531736,"log_pearson_adjusted"
"Miami",2020-03-31,3.42085593236284e-07,-0.341829205978826,"log_spearman_adjusted"
"Miami",2020-04-01,3.42085593236284e-07,-0.0577430608782052,"pearson"
"Miami",2020-04-01,3.42085593236284e-07,-0.174474031757693,"spearman"
"Miami",2020-04-01,3.42085593236284e-07,-0.106341491535869,"pearson_adjusted"
"Miami",2020-04-01,3.42085593236284e-07,-0.357436814489296,"spearman_adjusted"
"Miami",2020-04-01,3.42085593236284e-07,-0.143260028648152,"log_pearson"
"Miami",2020-04-01,3.42085593236284e-07,-0.174474031757693,"log_spearman"
"Miami",2020-04-01,3.42085593236284e-07,-0.35839953529649,"log_pearson_adjusted"
"Miami",2020-04-01,3.42085593236284e-07,-0.357436892249776,"log_spearman_adjusted"
"Miami",2020-04-02,3.42085593236284e-07,-0.0400684985237243,"pearson"
"Miami",2020-04-02,3.42085593236284e-07,-0.160531329245992,"spearman"
"Miami",2020-04-02,3.42085593236284e-07,-0.0688967493047014,"pearson_adjusted"
"Miami",2020-04-02,3.42085593236284e-07,-0.340510377826117,"spearman_adjusted"
"Miami",2020-04-02,3.42085593236284e-07,-0.124830864469316,"log_pearson"
"Miami",2020-04-02,3.42085593236284e-07,-0.160531329245992,"log_spearman"
"Miami",2020-04-02,3.42085593236284e-07,-0.334847027758806,"log_pearson_adjusted"
"Miami",2020-04-02,3.42085593236284e-07,-0.340510408060182,"log_spearman_adjusted"
"Miami",2020-04-03,3.42085593236284e-07,-0.0526123265146096,"pearson"
"Miami",2020-04-03,3.42085593236284e-07,-0.169869919967752,"spearman"
"Miami",2020-04-03,3.42085593236284e-07,-0.0834916308882444,"pearson_adjusted"
"Miami",2020-04-03,3.42085593236284e-07,-0.339848964891126,"spearman_adjusted"
"Miami",2020-04-03,3.42085593236284e-07,-0.135665897048195,"log_pearson"
"Miami",2020-04-03,3.42085593236284e-07,-0.169869919967752,"log_spearman"
"Miami",2020-04-03,3.42085593236284e-07,-0.336764204066249,"log_pearson_adjusted"
"Miami",2020-04-03,3.42085593236284e-07,-0.339848940267115,"log_spearman_adjusted"
"Miami",2020-04-04,3.42085593236284e-07,-0.0567116782379021,"pearson"
"Miami",2020-04-04,3.42085593236284e-07,-0.161864012773736,"spearman"
"Miami",2020-04-04,3.42085593236284e-07,-0.072311654829701,"pearson_adjusted"
"Miami",2020-04-04,3.42085593236284e-07,-0.311835745356915,"spearman_adjusted"
"Miami",2020-04-04,3.42085593236284e-07,-0.130799113834648,"log_pearson"
"Miami",2020-04-04,3.42085593236284e-07,-0.161864012773736,"log_spearman"
"Miami",2020-04-04,3.42085593236284e-07,-0.305867067907349,"log_pearson_adjusted"
"Miami",2020-04-04,3.42085593236284e-07,-0.311835760840287,"log_spearman_adjusted"
"Miami",2020-04-05,3.42085593236284e-07,-0.0205253031035461,"pearson"
"Miami",2020-04-05,3.42085593236284e-07,-0.132562207158875,"spearman"
"Miami",2020-04-05,3.42085593236284e-07,-0.0463609014734114,"pearson_adjusted"
"Miami",2020-04-05,3.42085593236284e-07,-0.295953448385965,"spearman_adjusted"
"Miami",2020-04-05,3.42085593236284e-07,-0.0925395922663796,"log_pearson"
"Miami",2020-04-05,3.42085593236284e-07,-0.132562207158875,"log_spearman"
"Miami",2020-04-05,3.42085593236284e-07,-0.285742930452053,"log_pearson_adjusted"
"Miami",2020-04-05,3.42085593236284e-07,-0.295953469330004,"log_spearman_adjusted"
"New York",2020-02-10,1.93559313832232e-08,-0.0926933629001605,"pearson"
"New York",2020-02-10,1.93559313832232e-08,-0.125977993593921,"spearman"
"New York",2020-02-10,1.93559313832232e-08,-0.0107507801019339,"pearson_adjusted"
"New York",2020-02-10,1.93559313832232e-08,-0.244762702214469,"spearman_adjusted"
"New York",2020-02-10,1.93559313832232e-08,-0.0896199853093173,"log_pearson"
"New York",2020-02-10,1.93559313832232e-08,-0.125977993593921,"log_spearman"
"New York",2020-02-10,1.93559313832232e-08,-0.218547500209187,"log_pearson_adjusted"
"New York",2020-02-10,1.93559313832232e-08,-0.244762711849679,"log_spearman_adjusted"
"New York",2020-02-11,1.93559313832232e-08,-0.0920513733179361,"pearson"
"New York",2020-02-11,1.93559313832232e-08,-0.123641535702448,"spearman"
"New York",2020-02-11,1.93559313832232e-08,-0.0122125472800029,"pearson_adjusted"
"New York",2020-02-11,1.93559313832232e-08,-0.241909863838136,"spearman_adjusted"
"New York",2020-02-11,1.93559313832232e-08,-0.0867726441877467,"log_pearson"
"New York",2020-02-11,1.93559313832232e-08,-0.123641535702448,"log_spearman"
"New York",2020-02-11,1.93559313832232e-08,-0.217613231095628,"log_pearson_adjusted"
"New York",2020-02-11,1.93559313832232e-08,-0.24190984631364,"log_spearman_adjusted"
"New York",2020-02-12,1.93559313832232e-08,-0.093606040660534,"pearson"
"New York",2020-02-12,1.93559313832232e-08,-0.125853542072451,"spearman"
"New York",2020-02-12,1.93559313832232e-08,0.00238095001859385,"pearson_adjusted"
"New York",2020-02-12,1.93559313832232e-08,-0.242094683237717,"spearman_adjusted"
"New York",2020-02-12,1.93559313832232e-08,-0.0905463873390148,"log_pearson"
"New York",2020-02-12,1.93559313832232e-08,-0.125853542072451,"log_spearman"
"New York",2020-02-12,1.93559313832232e-08,-0.216926949812932,"log_pearson_adjusted"
"New York",2020-02-12,1.93559313832232e-08,-0.242094674976035,"log_spearman_adjusted"
"New York",2020-02-13,1.93559313832232e-08,-0.0956310646438176,"pearson"
"New York",2020-02-13,1.93559313832232e-08,-0.124901881434479,"spearman"
"New York",2020-02-13,1.93559313832232e-08,-0.00525396888897374,"pearson_adjusted"
"New York",2020-02-13,1.93559313832232e-08,-0.2413804899601,"spearman_adjusted"
"New York",2020-02-13,1.93559313832232e-08,-0.088365617892083,"log_pearson"
"New York",2020-02-13,1.93559313832232e-08,-0.124901881434479,"log_spearman"
"New York",2020-02-13,1.93559313832232e-08,-0.211680826296417,"log_pearson_adjusted"
"New York",2020-02-13,1.93559313832232e-08,-0.241380476965257,"log_spearman_adjusted"
"New York",2020-02-14,1.93559313832232e-08,-0.0906289995555215,"pearson"
"New York",2020-02-14,1.93559313832232e-08,-0.132076955814889,"spearman"
"New York",2020-02-14,1.93559313832232e-08,-0.0124995622038746,"pearson_adjusted"
"New York",2020-02-14,1.93559313832232e-08,-0.248759366916031,"spearman_adjusted"
"New York",2020-02-14,1.93559313832232e-08,-0.0973951403555343,"log_pearson"
"New York",2020-02-14,1.93559313832232e-08,-0.132076955814889,"log_spearman"
"New York",2020-02-14,1.93559313832232e-08,-0.221220369758174,"log_pearson_adjusted"
"New York",2020-02-14,1.93559313832232e-08,-0.248759363084996,"log_spearman_adjusted"
"New York",2020-02-15,1.93559313832232e-08,-0.104933359486522,"pearson"
"New York",2020-02-15,1.93559313832232e-08,-0.144144371587714,"spearman"
"New York",2020-02-15,1.93559313832232e-08,-0.00534062787969756,"pearson_adjusted"
"New York",2020-02-15,1.93559313832232e-08,-0.234704305759366,"spearman_adjusted"
"New York",2020-02-15,1.93559313832232e-08,-0.118119467251287,"log_pearson"
"New York",2020-02-15,1.93559313832232e-08,-0.144144371587714,"log_spearman"
"New York",2020-02-15,1.93559313832232e-08,-0.208414416766277,"log_pearson_adjusted"
"New York",2020-02-15,1.93559313832232e-08,-0.234704305177203,"log_spearman_adjusted"
"New York",2020-02-16,1.93559313832232e-08,-0.101360015866571,"pearson"
"New York",2020-02-16,1.93559313832232e-08,-0.157193314112078,"spearman"
"New York",2020-02-16,1.93559313832232e-08,-0.00231943441142479,"pearson_adjusted"
"New York",2020-02-16,1.93559313832232e-08,-0.226399425201145,"spearman_adjusted"
"New York",2020-02-16,1.93559313832232e-08,-0.131422352452115,"log_pearson"
"New York",2020-02-16,1.93559313832232e-08,-0.157193314112078,"log_spearman"
"New York",2020-02-16,1.93559313832232e-08,-0.193054698461499,"log_pearson_adjusted"
"New York",2020-02-16,1.93559313832232e-08,-0.226399414080363,"log_spearman_adjusted"
"New York",2020-03-30,1.93559313832232e-08,-0.0229778959043403,"pearson"
"New York",2020-03-30,1.93559313832232e-08,-0.0480131185858542,"spearman"
"New York",2020-03-30,1.93559313832232e-08,0.0381516349714207,"pearson_adjusted"
"New York",2020-03-30,1.93559313832232e-08,-0.162324564913471,"spearman_adjusted"
"New York",2020-03-30,1.93559313832232e-08,-0.028942688434968,"log_pearson"
"New York",2020-03-30,1.93559313832232e-08,-0.0480131185858542,"log_spearman"
"New York",2020-03-30,1.93559313832232e-08,-0.106328499883684,"log_pearson_adjusted"
"New York",2020-03-30,1.93559313832232e-08,-0.162324586472375,"log_spearman_adjusted"
"New York",2020-03-31,1.93559313832232e-08,-0.0173865294015886,"pearson"
"New York",2020-03-31,1.93559313832232e-08,-0.0398157286174185,"spearman"
"New York",2020-03-31,1.93559313832232e-08,0.0545028976726097,"pearson_adjusted"
"New York",2020-03-31,1.93559313832232e-08,-0.161930171320916,"spearman_adjusted"
"New York",2020-03-31,1.93559313832232e-08,-0.0191368431080653,"log_pearson"
"New York",2020-03-31,1.93559313832232e-08,-0.0398157286174185,"log_spearman"
"New York",2020-03-31,1.93559313832232e-08,-0.100365544460785,"log_pearson_adjusted"
"New York",2020-03-31,1.93559313832232e-08,-0.161930123701989,"log_spearman_adjusted"
"New York",2020-04-01,1.93559313832232e-08,-0.0212839990456936,"pearson"
"New York",2020-04-01,1.93559313832232e-08,-0.0561202537383283,"spearman"
"New York",2020-04-01,1.93559313832232e-08,0.0200969823466648,"pearson_adjusted"
"New York",2020-04-01,1.93559313832232e-08,-0.189722824151816,"spearman_adjusted"
"New York",2020-04-01,1.93559313832232e-08,-0.0303348110906786,"log_pearson"
"New York",2020-04-01,1.93559313832232e-08,-0.0561202537383283,"log_spearman"
"New York",2020-04-01,1.93559313832232e-08,-0.138979864101523,"log_pearson_adjusted"
"New York",2020-04-01,1.93559313832232e-08,-0.189722747089867,"log_spearman_adjusted"
"New York",2020-04-02,1.93559313832232e-08,-0.0215639328495749,"pearson"
"New York",2020-04-02,1.93559313832232e-08,-0.0450541830797185,"spearman"
"New York",2020-04-02,1.93559313832232e-08,0.00443053784749872,"pearson_adjusted"
"New York",2020-04-02,1.93559313832232e-08,-0.178516305876218,"spearman_adjusted"
"New York",2020-04-02,1.93559313832232e-08,-0.0142744243338764,"log_pearson"
"New York",2020-04-02,1.93559313832232e-08,-0.0450541830797185,"log_spearman"
"New York",2020-04-02,1.93559313832232e-08,-0.118877552836938,"log_pearson_adjusted"
"New York",2020-04-02,1.93559313832232e-08,-0.178516300478078,"log_spearman_adjusted"
"New York",2020-04-03,1.93559313832232e-08,-0.0261903398176958,"pearson"
"New York",2020-04-03,1.93559313832232e-08,-0.039593039503291,"spearman"
"New York",2020-04-03,1.93559313832232e-08,0.00393237827171243,"pearson_adjusted"
"New York",2020-04-03,1.93559313832232e-08,-0.169918782462098,"spearman_adjusted"
"New York",2020-04-03,1.93559313832232e-08,-0.0129107844502947,"log_pearson"
"New York",2020-04-03,1.93559313832232e-08,-0.039593039503291,"log_spearman"
"New York",2020-04-03,1.93559313832232e-08,-0.11381253071126,"log_pearson_adjusted"
"New York",2020-04-03,1.93559313832232e-08,-0.169918697380894,"log_spearman_adjusted"
"New York",2020-04-04,1.93559313832232e-08,-0.0448418169786581,"pearson"
"New York",2020-04-04,1.93559313832232e-08,-0.0584995434717883,"spearman"
"New York",2020-04-04,1.93559313832232e-08,0.00320184405886382,"pearson_adjusted"
"New York",2020-04-04,1.93559313832232e-08,-0.174774436107839,"spearman_adjusted"
"New York",2020-04-04,1.93559313832232e-08,-0.0348112606354179,"log_pearson"
"New York",2020-04-04,1.93559313832232e-08,-0.0584995434717883,"log_spearman"
"New York",2020-04-04,1.93559313832232e-08,-0.111235616991349,"log_pearson_adjusted"
"New York",2020-04-04,1.93559313832232e-08,-0.174774436302215,"log_spearman_adjusted"
"New York",2020-04-05,1.93559313832232e-08,-0.0356359628697761,"pearson"
"New York",2020-04-05,1.93559313832232e-08,-0.0404952038508851,"spearman"
"New York",2020-04-05,1.93559313832232e-08,0.0032863004170776,"pearson_adjusted"
"New York",2020-04-05,1.93559313832232e-08,-0.159810547232927,"spearman_adjusted"
"New York",2020-04-05,1.93559313832232e-08,-0.0169721738396602,"log_pearson"
"New York",2020-04-05,1.93559313832232e-08,-0.0404952038508851,"log_spearman"
"New York",2020-04-05,1.93559313832232e-08,-0.0983172576278411,"log_pearson_adjusted"
"New York",2020-04-05,1.93559313832232e-08,-0.15981051909883,"log_spearman_adjusted"
"Philadelphia",2020-02-10,2.15780805542114e-07,-0.105985200912209,"pearson"
"Philadelphia",2020-02-10,2.15780805542114e-07,-0.155940186610333,"spearman"
"Philadelphia",2020-02-10,2.15780805542114e-07,-0.184774264435514,"pearson_adjusted"
"Philadelphia",2020-02-10,2.15780805542114e-07,-0.446615011702332,"spearman_adjusted"
"Philadelphia",2020-02-10,2.15780805542114e-07,-0.125184386031143,"log_pearson"
"Philadelphia",2020-02-10,2.15780805542114e-07,-0.155940186610333,"log_spearman"
"Philadelphia",2020-02-10,2.15780805542114e-07,-0.440693529547927,"log_pearson_adjusted"
"Philadelphia",2020-02-10,2.15780805542114e-07,-0.44661496448913,"log_spearman_adjusted"
"Philadelphia",2020-02-11,2.15780805542114e-07,-0.10735064794746,"pearson"
"Philadelphia",2020-02-11,2.15780805542114e-07,-0.159254819526867,"spearman"
"Philadelphia",2020-02-11,2.15780805542114e-07,-0.191179068989866,"pearson_adjusted"
"Philadelphia",2020-02-11,2.15780805542114e-07,-0.443342643420587,"spearman_adjusted"
"Philadelphia",2020-02-11,2.15780805542114e-07,-0.127669964701533,"log_pearson"
"Philadelphia",2020-02-11,2.15780805542114e-07,-0.159254819526867,"log_spearman"
"Philadelphia",2020-02-11,2.15780805542114e-07,-0.439854660386797,"log_pearson_adjusted"
"Philadelphia",2020-02-11,2.15780805542114e-07,-0.443342603577354,"log_spearman_adjusted"
"Philadelphia",2020-02-12,2.15780805542114e-07,-0.105849920171862,"pearson"
"Philadelphia",2020-02-12,2.15780805542114e-07,-0.155442493488334,"spearman"
"Philadelphia",2020-02-12,2.15780805542114e-07,-0.186972465833474,"pearson_adjusted"
"Philadelphia",2020-02-12,2.15780805542114e-07,-0.448801825813094,"spearman_adjusted"
"Philadelphia",2020-02-12,2.15780805542114e-07,-0.127064788057717,"log_pearson"
"Philadelphia",2020-02-12,2.15780805542114e-07,-0.155442493488334,"log_spearman"
"Philadelphia",2020-02-12,2.15780805542114e-07,-0.444098826688436,"log_pearson_adjusted"
"Philadelphia",2020-02-12,2.15780805542114e-07,-0.448801858467261,"log_spearman_adjusted"
"Philadelphia",2020-02-13,2.15780805542114e-07,-0.109846656231109,"pearson"
"Philadelphia",2020-02-13,2.15780805542114e-07,-0.156385213164209,"spearman"
"Philadelphia",2020-02-13,2.15780805542114e-07,-0.194565795886995,"pearson_adjusted"
"Philadelphia",2020-02-13,2.15780805542114e-07,-0.445312509987502,"spearman_adjusted"
"Philadelphia",2020-02-13,2.15780805542114e-07,-0.129859013527232,"log_pearson"
"Philadelphia",2020-02-13,2.15780805542114e-07,-0.156385213164209,"log_spearman"
"Philadelphia",2020-02-13,2.15780805542114e-07,-0.440772512376357,"log_pearson_adjusted"
"Philadelphia",2020-02-13,2.15780805542114e-07,-0.445312546240676,"log_spearman_adjusted"
"Philadelphia",2020-02-14,2.15780805542114e-07,-0.112041789214018,"pearson"
"Philadelphia",2020-02-14,2.15780805542114e-07,-0.156503883972783,"spearman"
"Philadelphia",2020-02-14,2.15780805542114e-07,-0.18641247801742,"pearson_adjusted"
"Philadelphia",2020-02-14,2.15780805542114e-07,-0.431676426197897,"spearman_adjusted"
"Philadelphia",2020-02-14,2.15780805542114e-07,-0.133929918435423,"log_pearson"
"Philadelphia",2020-02-14,2.15780805542114e-07,-0.156503883972783,"log_spearman"
"Philadelphia",2020-02-14,2.15780805542114e-07,-0.430346293577491,"log_pearson_adjusted"
"Philadelphia",2020-02-14,2.15780805542114e-07,-0.431676436037422,"log_spearman_adjusted"
"Philadelphia",2020-02-15,2.15780805542114e-07,-0.119346960858648,"pearson"
"Philadelphia",2020-02-15,2.15780805542114e-07,-0.163142629030864,"spearman"
"Philadelphia",2020-02-15,2.15780805542114e-07,-0.177651728239017,"pearson_adjusted"
"Philadelphia",2020-02-15,2.15780805542114e-07,-0.415840930660382,"spearman_adjusted"
"Philadelphia",2020-02-15,2.15780805542114e-07,-0.138245566922061,"log_pearson"
"Philadelphia",2020-02-15,2.15780805542114e-07,-0.163142629030864,"log_spearman"
"Philadelphia",2020-02-15,2.15780805542114e-07,-0.416096044391099,"log_pearson_adjusted"
"Philadelphia",2020-02-15,2.15780805542114e-07,-0.415840973048103,"log_spearman_adjusted"
"Philadelphia",2020-02-16,2.15780805542114e-07,-0.111522407598632,"pearson"
"Philadelphia",2020-02-16,2.15780805542114e-07,-0.164337817193748,"spearman"
"Philadelphia",2020-02-16,2.15780805542114e-07,-0.169960879546026,"pearson_adjusted"
"Philadelphia",2020-02-16,2.15780805542114e-07,-0.417933768563709,"spearman_adjusted"
"Philadelphia",2020-02-16,2.15780805542114e-07,-0.141090935337683,"log_pearson"
"Philadelphia",2020-02-16,2.15780805542114e-07,-0.164337817193748,"log_spearman"
"Philadelphia",2020-02-16,2.15780805542114e-07,-0.417110669720429,"log_pearson_adjusted"
"Philadelphia",2020-02-16,2.15780805542114e-07,-0.417933731608746,"log_spearman_adjusted"
"Philadelphia",2020-03-30,2.15780805542114e-07,-0.0433852543548055,"pearson"
"Philadelphia",2020-03-30,2.15780805542114e-07,-0.0457120412226316,"spearman"
"Philadelphia",2020-03-30,2.15780805542114e-07,-0.0609409587716504,"pearson_adjusted"
"Philadelphia",2020-03-30,2.15780805542114e-07,-0.363058987298265,"spearman_adjusted"
"Philadelphia",2020-03-30,2.15780805542114e-07,-0.0210779910108596,"log_pearson"
"Philadelphia",2020-03-30,2.15780805542114e-07,-0.0457120412226316,"log_spearman"
"Philadelphia",2020-03-30,2.15780805542114e-07,-0.346445194080016,"log_pearson_adjusted"
"Philadelphia",2020-03-30,2.15780805542114e-07,-0.363058972616485,"log_spearman_adjusted"
"Philadelphia",2020-03-31,2.15780805542114e-07,-0.0456565806511115,"pearson"
"Philadelphia",2020-03-31,2.15780805542114e-07,-0.0452000663657195,"spearman"
"Philadelphia",2020-03-31,2.15780805542114e-07,-0.0718813865708496,"pearson_adjusted"
"Philadelphia",2020-03-31,2.15780805542114e-07,-0.368724762505715,"spearman_adjusted"
"Philadelphia",2020-03-31,2.15780805542114e-07,-0.0256316363982724,"log_pearson"
"Philadelphia",2020-03-31,2.15780805542114e-07,-0.0452000663657195,"log_spearman"
"Philadelphia",2020-03-31,2.15780805542114e-07,-0.350735448821335,"log_pearson_adjusted"
"Philadelphia",2020-03-31,2.15780805542114e-07,-0.36872470424841,"log_spearman_adjusted"
"Philadelphia",2020-04-01,2.15780805542114e-07,-0.035770009417571,"pearson"
"Philadelphia",2020-04-01,2.15780805542114e-07,-0.04997711711706,"spearman"
"Philadelphia",2020-04-01,2.15780805542114e-07,-0.126017482169429,"pearson_adjusted"
"Philadelphia",2020-04-01,2.15780805542114e-07,-0.413839638178644,"spearman_adjusted"
"Philadelphia",2020-04-01,2.15780805542114e-07,-0.0121451505256596,"log_pearson"
"Philadelphia",2020-04-01,2.15780805542114e-07,-0.04997711711706,"log_spearman"
"Philadelphia",2020-04-01,2.15780805542114e-07,-0.40034542430479,"log_pearson_adjusted"
"Philadelphia",2020-04-01,2.15780805542114e-07,-0.413839721084095,"log_spearman_adjusted"
"Philadelphia",2020-04-02,2.15780805542114e-07,-0.0231440053651805,"pearson"
"Philadelphia",2020-04-02,2.15780805542114e-07,-0.0499932853928878,"spearman"
