"msa","county","day","empirical","model"
"Atlanta","msa","2020-02-14",227,194.623377400567
"Atlanta","msa","2020-02-14",452,125.026971940033
"Atlanta","msa","2020-02-14",199,166.023807421575
"Atlanta","msa","2020-02-14",375,153.779252878
"Atlanta","msa","2020-02-14",58,54.3303384879479
"Atlanta","msa","2020-02-14",48,39.1286607701967
"Atlanta","msa","2020-02-14",173,43.1896969257396
"Atlanta","msa","2020-02-14",106,44.5975662705243
"Atlanta","msa","2020-02-14",1053,471.616856830851
"Atlanta","msa","2020-02-14",131,69.2418299001733
"Atlanta","msa","2020-02-14",213,208.432135832003
"Atlanta","msa","2020-02-14",348,251.91295018557
"Atlanta","msa","2020-02-14",261,213.196892941842
"Atlanta","msa","2020-02-14",93,101.593692591503
"Atlanta","msa","2020-02-14",88,52.8477408511164
"Atlanta","msa","2020-02-14",172,203.319341496515
"Atlanta","msa","2020-02-14",64,117.694185332674
"Atlanta","msa","2020-02-14",337,136.01670907435
"Atlanta","msa","2020-02-14",531,314.789881300685
"Atlanta","msa","2020-02-14",699,374.601204742572
"Atlanta","msa","2020-02-14",163,86.3830312276838
"Atlanta","msa","2020-02-14",1145,745.812614399438
"Atlanta","msa","2020-02-14",74,36.8178619190374
"Atlanta","msa","2020-02-14",1741,561.840712373602
"Atlanta","msa","2020-02-14",157,182.486527407486
"Atlanta","msa","2020-02-14",268,215.947892888332
"Atlanta","msa","2020-02-14",608,222.788460742719
"Atlanta","msa","2020-02-14",82,85.9889942094406
"Atlanta","msa","2020-02-14",100,99.6234123136642
"Atlanta","msa","2020-02-14",123,59.7314743473624
"Atlanta","msa","2020-02-14",411,138.029054724814
"Atlanta","msa","2020-02-14",252,215.025659282879
"Atlanta","msa","2020-02-14",51,35.4705835688097
"Atlanta","msa","2020-02-14",268,216.056633837499
"Atlanta","msa","2020-02-14",118,87.6781364094682
"Atlanta","msa","2020-02-14",100,43.4094995491087
"Atlanta","msa","2020-02-14",105,68.8618561523031
"Atlanta","msa","2020-02-14",165,109.309667035951
"Atlanta","msa","2020-02-14",298,399.330258496412
"Atlanta","msa","2020-02-14",1166,362.907074688216
"Atlanta","msa","2020-02-14",1317,194.258598570519
"Atlanta","msa","2020-02-14",177,94.1013565674715
"Atlanta","msa","2020-02-14",98,109.09723423569
"Atlanta","msa","2020-02-14",656,207.298165045839
"Atlanta","msa","2020-02-14",72,125.649306118724
"Atlanta","msa","2020-02-14",116,136.388309770993
"Atlanta","msa","2020-02-14",916,348.850136237428
"Atlanta","msa","2020-02-14",1902,340.393856567055
"Atlanta","msa","2020-02-14",342,632.401828753679
"Atlanta","msa","2020-02-14",671,381.585844143912
"Atlanta","msa","2020-02-14",299,249.815648096685
"Atlanta","msa","2020-02-14",61,39.6646582152164
"Atlanta","msa","2020-02-14",190,97.3870517883622
"Atlanta","msa","2020-02-14",106,48.8465291396012
"Atlanta","msa","2020-02-14",122,54.5064384032999
"Atlanta","msa","2020-02-14",67,61.4784940091087
"Atlanta","msa","2020-02-14",44,49.4261721339787
"Atlanta","msa","2020-02-14",25,20.2349571527307
"Atlanta","msa","2020-02-14",251,96.6322190997922
"Atlanta","msa","2020-02-14",51,18.851355611612
"Atlanta","msa","2020-02-14",115,74.3141235642058
"Atlanta","msa","2020-02-14",48,45.8071130671816
"Atlanta","msa","2020-02-14",98,284.480617375705
"Atlanta","msa","2020-02-14",227,147.233472198363
"Atlanta","msa","2020-02-14",434,156.888585011265
"Atlanta","msa","2020-02-14",62,124.14782402163
"Atlanta","msa","2020-02-14",167,164.964320608946
"Atlanta","msa","2020-02-14",175,166.365346029154
"Atlanta","msa","2020-02-14",250,97.7845742773011
"Atlanta","msa","2020-02-14",1070,466.511352175769
"Atlanta","msa","2020-02-14",149,184.601740827758
"Atlanta","msa","2020-02-14",328,215.975594048859
"Atlanta","msa","2020-02-14",236,205.982118623832
"Atlanta","msa","2020-02-14",515,394.012881294562
"Atlanta","msa","2020-02-14",398,382.079501636303
"Atlanta","msa","2020-02-14",312,211.31918308139
"Atlanta","msa","2020-02-14",243,196.841324457076
"Atlanta","msa","2020-02-14",215,115.425862709182
"Atlanta","msa","2020-02-14",565,228.87571319944
"Atlanta","msa","2020-02-14",64,47.2254673144854
"Atlanta","msa","2020-02-14",33,44.3251231733695
"Atlanta","msa","2020-02-14",112,177.353737091432
"Atlanta","msa","2020-02-14",254,103.971056858287
"Atlanta","msa","2020-02-14",259,123.864428950497
"Atlanta","msa","2020-02-14",307,111.658650156617
"Atlanta","msa","2020-02-14",244,126.644588722965
"Atlanta","msa","2020-02-14",162,237.964214382951
"Atlanta","msa","2020-02-14",215,115.810708295178
"Atlanta","msa","2020-02-14",280,186.583619948834
"Atlanta","msa","2020-02-14",658,197.245978359866
"Atlanta","msa","2020-02-14",117,77.4806892525021
"Atlanta","msa","2020-02-14",237,436.255558915556
"Atlanta","msa","2020-02-14",193,118.843106756556
"Atlanta","msa","2020-02-14",156,182.993442429352
"Atlanta","msa","2020-02-14",453,291.290576351526
"Atlanta","msa","2020-02-14",1332,733.229568861074
"Atlanta","msa","2020-02-14",505,242.563469569233
"Atlanta","msa","2020-02-14",240,314.668960137486
"Atlanta","msa","2020-02-14",95,61.6119816793491
"Atlanta","msa","2020-02-14",209,161.568653644802
"Atlanta","msa","2020-02-14",250,59.2601811045677
"Atlanta","msa","2020-02-14",137,240.449912749687
"Atlanta","msa","2020-02-14",402,183.473883420347
"Atlanta","msa","2020-02-14",1776,534.788570020228
"Atlanta","msa","2020-02-14",192,164.770608699938
"Atlanta","msa","2020-02-14",490,344.569275611584
"Atlanta","msa","2020-02-14",837,261.61882760334
"Atlanta","msa","2020-02-14",260,126.276428753445
"Atlanta","msa","2020-02-14",66,74.3885636723798
"Atlanta","msa","2020-02-14",1121,322.079096950226
"Atlanta","msa","2020-02-14",726,150.679134242712
"Atlanta","msa","2020-02-14",1026,773.876104559305
"Atlanta","msa","2020-02-14",531,309.258524725581
"Atlanta","msa","2020-02-14",116,127.42441393379
"Atlanta","msa","2020-02-14",189,154.732492955487
"Atlanta","msa","2020-02-14",260,143.423773897121
"Atlanta","msa","2020-02-14",130,162.090468847334
"Atlanta","msa","2020-02-14",387,204.232252605251
"Atlanta","msa","2020-02-14",258,160.61677341495
"Atlanta","msa","2020-02-14",451,309.675670258912
"Atlanta","msa","2020-02-14",269,119.366720661483
"Atlanta","msa","2020-02-14",102,64.556540889712
"Atlanta","msa","2020-02-14",337,141.923281658993
"Atlanta","msa","2020-02-14",172,93.4714670923456
"Atlanta","msa","2020-02-14",318,128.367941861244
"Atlanta","msa","2020-02-14",364,184.736773556651
"Atlanta","msa","2020-02-14",102,59.2309728182005
"Atlanta","msa","2020-02-14",149,164.530805232056
"Atlanta","msa","2020-02-14",175,181.722719382342
"Atlanta","msa","2020-02-14",429,156.865624040138
"Atlanta","msa","2020-02-14",1320,392.88585573285
"Atlanta","msa","2020-02-14",267,329.408443726758
"Atlanta","msa","2020-02-14",335,142.900741893282
"Atlanta","msa","2020-02-14",48,62.3671502876072
"Atlanta","msa","2020-02-14",243,539.017622686222
"Atlanta","msa","2020-02-14",1289,276.200087303072
"Atlanta","msa","2020-02-14",179,179.446791873056
"Atlanta","msa","2020-02-14",565,407.575247766076
"Atlanta","msa","2020-02-14",221,154.659470279624
"Atlanta","msa","2020-02-14",452,95.2693151908413
"Atlanta","msa","2020-02-14",265,201.6962850935
"Atlanta","msa","2020-02-14",476,274.781536919401
"Atlanta","msa","2020-02-14",324,438.453286926126
"Atlanta","msa","2020-02-14",181,170.825339782667
"Atlanta","msa","2020-02-14",272,280.275739036358
"Atlanta","msa","2020-02-14",124,220.205975955709
