"tract_fips","tract_area_m2","n_cbg","msa","tract_area_km2"
"12011090302",2346454.24203702,6,"Miami",2.34645424203702
"12011090503",1643755.40526892,1,"Miami",1.64375540526892
"12011090602",2991758.97303915,5,"Miami",2.99175897303915
"12099001912",602271.902711542,3,"Miami",0.602271902711542
"12011060111",4843081.55516197,2,"Miami",4.84308155516197
"12011070207",2820052.19922751,2,"Miami",2.82005219922751
"12011070304",5063699.99310714,3,"Miami",5.06369999310714
"12011070305",5399245.82429686,4,"Miami",5.39924582429686
"12011070306",17269542.0967603,3,"Miami",17.2695420967603
"12011050100",2576560.77860355,3,"Miami",2.57656077860355
"12011010103",2278820.58813093,3,"Miami",2.27882058813093
"12011010306",1243729.55468818,2,"Miami",1.24372955468818
"12011050900",2571629.36028998,6,"Miami",2.57162936028998
"12011051001",1290292.32219285,3,"Miami",1.29029232219285
"12099005101",849351.57721536,2,"Miami",0.84935157721536
"12099005407",2278022.96685971,1,"Miami",2.27802296685971
"12099005501",2799690.07965396,3,"Miami",2.79969007965396
"12099007410",2480420.4136755,2,"Miami",2.4804204136755
"12099007504",2729004.94173867,3,"Miami",2.72900494173867
"12011070317",33253126.6765763,1,"Miami",33.2531266765763
"12011070318",7056521.07882061,2,"Miami",7.05652107882061
"12011091901",1265674.44235891,3,"Miami",1.26567444235891
"12011100105",738598.36294898,1,"Miami",0.73859836294898
"12011110322",5663508.85486875,2,"Miami",5.66350885486875
"12011110330",2227455.21344717,1,"Miami",2.22745521344717
"12011010403",2800002.62416997,3,"Miami",2.80000262416997
"12011010405",6263630.30939998,3,"Miami",6.26363030939998
"12011110502",1756883.72235065,2,"Miami",1.75688372235065
"12011031202",3142813.63733103,3,"Miami",3.14281363733103
"12011043002",2587782.7246777,6,"Miami",2.5877827246777
"12011110600",10915728.2573156,3,"Miami",10.9157282573156
"12011030703",2842267.42855539,2,"Miami",2.84226742855539
"12011040204",1332543.23603676,1,"Miami",1.33254323603676
"12011040205",2135718.35272132,3,"Miami",2.13571835272132
"12011040206",1053111.56738547,2,"Miami",1.05311156738547
"12011040300",1787771.6478859,3,"Miami",1.7877716478859
"12011040402",2869834.47453833,3,"Miami",2.86983447453833
"12011043302",2396540.59016856,3,"Miami",2.39654059016856
"12011050602",1831629.81148454,4,"Miami",1.83162981148454
"12011050800",3510387.53335711,3,"Miami",3.51038753335711
"12099007909",13815802.61982,2,"Miami",13.81580261982
"12099007912",2261881901.98792,2,"Miami",2261.88190198792
"12099008001",92607699.1669789,2,"Miami",92.6076991669789
"12099980000",7057438.36296833,1,"Miami",7.05743836296833
"12099007748",7056096.93752054,2,"Miami",7.05609693752054
"12099007752",8539660.01018346,2,"Miami",8.53966001018346
"12099007757",4196336.8972937,2,"Miami",4.1963368972937
"12099007762",3507894.76510026,2,"Miami",3.50789476510026
"12011060128",1310489.193398,2,"Miami",1.310489193398
"12011070210",1833201.29222519,2,"Miami",1.83320129222519
"12011110341",1793634.3299564,2,"Miami",1.7936343299564
"12011980000",2071849032.26354,1,"Miami",2071.84903226354
"12011031001",1716447.49276863,3,"Miami",1.71644749276863
"12011050206",2960964.86476003,1,"Miami",2.96096486476003
"12011060609",946583.739021564,2,"Miami",0.946583739021564
"12011041802",1247427.40123064,3,"Miami",1.24742740123064
"12011070208",8070611.64400653,3,"Miami",8.07061164400653
"12011091801",1623928.73048388,3,"Miami",1.62392873048388
"12011070209",4936925.95920558,2,"Miami",4.93692595920558
"12099006401",1461881.70094007,2,"Miami",1.46188170094007
"12099002100",2286596.59552931,2,"Miami",2.28659659552931
"12011010610",2532973.69191459,3,"Miami",2.53297369191459
"12011010901",1474592.05422905,2,"Miami",1.47459205422905
"12011020302",2647685.45588488,4,"Miami",2.64768545588488
"12011020323",1140820.83937909,2,"Miami",1.14082083937909
"12011020413",1685404.06583543,4,"Miami",1.68540406583543
"12011031102",1789419.1911077,3,"Miami",1.7894191911077
"12099005807",3582488.27130376,4,"Miami",3.58248827130376
"12099005930",2695421.87258405,4,"Miami",2.69542187258405
"12099005951",1315840.00770149,3,"Miami",1.31584000770149
"12099006201",2116948.18924259,3,"Miami",2.11694818924259
"12099006502",1844703.99785581,3,"Miami",1.84470399785581
"12011041100",1722935.98874674,3,"Miami",1.72293598874674
"12011042000",2827551.12513065,3,"Miami",2.82755112513065
"12011050501",1701854.97484639,3,"Miami",1.70185497484639
"12011050702",2251304.03039869,4,"Miami",2.25130403039869
"12011060114",2603780.51391673,3,"Miami",2.60378051391673
"12011060120",14679283.8288282,4,"Miami",14.6792838288282
"12011060203",1328623.6428616,3,"Miami",1.3286236428616
"12011060403",1350022.66679365,3,"Miami",1.35002266679365
"12011061002",7906694.52698597,4,"Miami",7.90669452698597
"12099007741",3268508.07481035,3,"Miami",3.26850807481035
"12099007821",5419519.60673512,2,"Miami",5.41951960673512
"12099007839",19538730.6681837,4,"Miami",19.5387306681837
"12011070205",8744814.42990857,3,"Miami",8.74481442990857
"12011070311",3487175.13539804,3,"Miami",3.48717513539804
"12011020210",2674047.65793726,4,"Miami",2.67404765793726
"12099000304",3605996.58002754,3,"Miami",3.60599658002754
"12099000406",4272194.37293969,3,"Miami",4.27219437293969
"12011060121",8463958.04542614,4,"Miami",8.46395804542614
"12011060122",2524322.25686841,2,"Miami",2.52432225686841
"12011060402",1177462.23669569,3,"Miami",1.17746223669569
"12011060603",1838421.9296258,2,"Miami",1.8384219296258
"12011060801",2707955.02967727,1,"Miami",2.70795502967727
"12011070102",3220127.78149525,1,"Miami",3.22012778149525
"12011041400",2039674.60137742,3,"Miami",2.03967460137742
"12011060127",1323807.45559747,1,"Miami",1.32380745559747
"12011060123",1214408.36669292,1,"Miami",1.21440836669292
"12011060211",1079316.45331752,3,"Miami",1.07931645331752
"12011010503",28822837.4901585,2,"Miami",28.8228374901585
"12011010504",4196341.85099528,2,"Miami",4.19634185099528
"12011010601",9151730.73284907,4,"Miami",9.15173073284907
"12011010612",2628345.57800338,2,"Miami",2.62834557800338
"12011010701",2447734.47277776,2,"Miami",2.44773447277776
"12011010800",3514975.98682106,3,"Miami",3.51497598682106
"12011010902",1439675.67586819,2,"Miami",1.43967567586819
"12011020212",1336252.92470331,2,"Miami",1.33625292470331
"12011020207",2081876.13665461,2,"Miami",2.08187613665461
"12011020206",1605303.52579985,2,"Miami",1.60530352579985
"12011020317",1643002.55237354,2,"Miami",1.64300255237354
"12011020324",1366528.34503743,3,"Miami",1.36652834503743
"12011020411",4429310.43574245,4,"Miami",4.42931043574245
"12011020415",1648268.22967709,2,"Miami",1.64826822967709
"12011020409",2977131.73354783,4,"Miami",2.97713173354783
"12011030705",1555465.14145191,2,"Miami",1.55546514145191
"12011030802",4392637.27518586,3,"Miami",4.39263727518586
"12099000215",7600745.80279941,4,"Miami",7.60074580279941
"12086009314",402273.910780844,2,"Miami",0.402273910780844
"12011020204",2326041.59671413,3,"Miami",2.32604159671413
"12011020407",2144827.73078849,3,"Miami",2.14482773078849
"12011030903",1663285.73886727,2,"Miami",1.66328573886727
"12011030904",2179743.05798382,3,"Miami",2.17974305798382
"12011040503",721842.955196368,1,"Miami",0.721842955196368
"12011040504",1083314.57848084,3,"Miami",1.08331457848084
"12011040601",2353044.49705987,2,"Miami",2.35304449705987
"12011040602",1913520.11724702,4,"Miami",1.91352011724702
"12011040701",1517587.79226408,2,"Miami",1.51758779226408
"12011050207",4833854.74345107,3,"Miami",4.83385474345107
"12011050208",7633792.36044203,3,"Miami",7.63379236044203
"12086006401",667841.452377221,3,"Miami",0.667841452377221
"12086002201",988747.742067666,3,"Miami",0.988747742067666
"12086980500",17195182.3258439,1,"Miami",17.1951823258439
"12011100502",2009542.4628645,2,"Miami",2.0095424628645
"12011110337",2678814.21107765,2,"Miami",2.67881421107765
"12011090403",800888.925909026,2,"Miami",0.800888925909026
"12011090801",1905910.74027139,2,"Miami",1.90591074027139
"12099990100",554766339.615078,1,"Miami",554.766339615078
"12086009600",2400391.84178793,3,"Miami",2.40039184178793
"12086008805",1288974.52254886,3,"Miami",1.28897452254886
"12086010703",5413975.90215672,4,"Miami",5.41397590215672
"12086007104",610490.569936995,2,"Miami",0.610490569936995
"12086010604",2637159.48764861,3,"Miami",2.63715948764861
"12011043001",886488.668656259,1,"Miami",0.886488668656259
"12011110324",31738781.8945685,4,"Miami",31.7387818945685
"12011070315",7651928.14968966,4,"Miami",7.65192814968966
"12011090802",1897246.55749489,4,"Miami",1.89724655749489
"12011091600",2875672.87392923,3,"Miami",2.87567287392923
"12011100104",361364.319114808,2,"Miami",0.361364319114808
"12011100202",990326.526586632,3,"Miami",0.990326526586632
"12011100501",2100785.90554855,1,"Miami",2.10078590554855
"12011110331",5374921.69429623,5,"Miami",5.37492169429623
"12011010307",3075687.20272174,3,"Miami",3.07568720272174
"12011020103",2715176.434469,3,"Miami",2.715176434469
"12011110339",1385895.09022461,2,"Miami",1.38589509022461
"12011110402",1847665.11884371,2,"Miami",1.84766511884371
"12011090504",2151651.35117642,3,"Miami",2.15165135117642
"12011020211",966320.804527848,1,"Miami",0.966320804527849
"12011110313",1442927.66611956,3,"Miami",1.44292766611956
"12011091701",1534284.58685824,3,"Miami",1.53428458685824
"12011091702",1426630.24037156,3,"Miami",1.42663024037156
"12011110303",5072145.09573502,2,"Miami",5.07214509573502
"12011110320",2288597.25478514,5,"Miami",2.28859725478514
"12011110323",3480947.4283052,3,"Miami",3.4809474283052
"12011110326",2580954.23594232,2,"Miami",2.58095423594232
"12011110325",13126615.2677735,5,"Miami",13.1266152677735
"12011110327",6626593.01931037,2,"Miami",6.62659301931037
"12011110332",3808400.94506497,1,"Miami",3.80840094506497
"12011110333",3823973.83122597,2,"Miami",3.82397383122597
"12011110336",2587646.20041714,3,"Miami",2.58764620041714
"12011110340",2600598.54161452,4,"Miami",2.60059854161452
"12011110342",4961895.60080436,2,"Miami",4.96189560080436
"12011020326",3993079.56305472,2,"Miami",3.99307956305472
"12011020325",1046418.41386741,1,"Miami",1.04641841386741
"12011020414",1715643.36891155,1,"Miami",1.71564336891155
"12011051002",1337800.36523082,2,"Miami",1.33780036523082
"12011060105",2589648.55436,4,"Miami",2.58964855436
"12011060124",1470257.26993982,2,"Miami",1.47025726993982
"12011060112",2627099.92370518,3,"Miami",2.62709992370518
"12011020412",724861.713635737,1,"Miami",0.724861713635737
"12011030203",1547898.08212675,4,"Miami",1.54789808212675
"12011060606",1761097.38922962,2,"Miami",1.76109738922962
"12011110311",2565480.07380114,3,"Miami",2.56548007380114
"12011070316",12329640.0770331,4,"Miami",12.3296400770331
"12011070322",2326686.79040614,3,"Miami",2.32668679040614
"12011091802",1440871.71040536,2,"Miami",1.44087171040536
"12011091902",1249954.36369747,3,"Miami",1.24995436369747
"12011110328",3961819.27211811,2,"Miami",3.96181927211811
"12011110343",5473489.83759614,3,"Miami",5.47348983759614
"12011041801",1070761.61121167,2,"Miami",1.07076161121167
"12011042301",2330500.6012776,3,"Miami",2.3305006012776
"12011042302",2300229.58654498,2,"Miami",2.30022958654498
"12011060125",1317752.45502343,1,"Miami",1.31775245502343
"12011060126",2603031.59978481,2,"Miami",2.60303159978481
"12011060210",1286041.65446189,2,"Miami",1.28604165446189
"12011060212",1101660.56378617,2,"Miami",1.10166056378617
"12011060213",1321427.44370385,2,"Miami",1.32142744370385
"12011060305",634135.926137161,1,"Miami",0.634135926137161
"12011070211",3602249.89149044,2,"Miami",3.60224989149044
"12011070321",1660339.98778915,1,"Miami",1.66033998778915
"12011080405",1325422.22683938,2,"Miami",1.32542222683938
"12011090601",1009580.07764857,2,"Miami",1.00958007764857
"12011110334",1795542.60819305,1,"Miami",1.79554260819305
"12011110338",1146034.94463884,2,"Miami",1.14603494463884
"12011030202",4757755.90250253,1,"Miami",4.75775590250253
"12011031002",1948877.85469535,3,"Miami",1.94887785469535
"12011031203",1287639.50274723,1,"Miami",1.28763950274723
"12011040401",946693.337604254,1,"Miami",0.946693337604254
"12011040702",1713731.66593299,3,"Miami",1.71373166593299
"12011030702",2268584.21440939,2,"Miami",2.26858421440939
"12011031101",1318795.07198566,2,"Miami",1.31879507198566
"12011050309",621845.577306877,1,"Miami",0.621845577306877
"12011050310",2534057.17004395,3,"Miami",2.53405717004395
"12011060306",1018179.34232527,1,"Miami",1.01817934232527
"12011060608",2657090.73256997,3,"Miami",2.65709073256997
"12011060802",2890682.88747309,3,"Miami",2.89068288747309
"12011090404",1583834.49923384,2,"Miami",1.58383449923384
"12011110404",1485015.00081773,2,"Miami",1.48501500081773
"12011110501",1004901.0476513,2,"Miami",1.0049010476513
"12011050205",1688938.86513505,1,"Miami",1.68893886513505
"12011100201",750427.376913826,1,"Miami",0.750427376913826
"12011070101",7267697.99313364,4,"Miami",7.26769799313364
"12011010104",1612930.83390007,2,"Miami",1.61293083390007
"12011010200",2778745.559984,6,"Miami",2.778745559984
"12011010603",2952441.54513438,3,"Miami",2.95244154513438
"12011010606",4465609.99987559,3,"Miami",4.46560999987559
"12011010607",5809265.1447662,3,"Miami",5.8092651447662
"12011011000",3765417.7112813,1,"Miami",3.7654177112813
"12011020101",2922050.65470484,4,"Miami",2.92205065470484
"12011020501",1887474.45333131,2,"Miami",1.88747445333131
"12011020502",4502190.96080424,4,"Miami",4.50219096080424
"12011031204",680346.059538122,2,"Miami",0.680346059538122
"12011060107",1168578.32625498,2,"Miami",1.16857832625498
"12011990000",238091351.504122,1,"Miami",238.091351504122
"12011010407",3508942.33500188,2,"Miami",3.50894233500188
"12011020104",2077802.34116326,1,"Miami",2.07780234116326
"12011020209",1118553.62052304,2,"Miami",1.11855362052304
"12011010308",2684442.35319077,2,"Miami",2.68444235319077
"12011010401",1873924.96652425,2,"Miami",1.87392496652425
"12011010406",2996306.44182707,1,"Miami",2.99630644182707
"12011010609",3112128.52138942,1,"Miami",3.11212852138942
"12011010611",1995274.23224375,1,"Miami",1.99527423224375
"12011020205",2917776.05847746,2,"Miami",2.91777605847746
"12011020406",2863974.79667199,3,"Miami",2.86397479667199
"12011030301",1308158.08350555,2,"Miami",1.30815808350555
"12011031205",1019967.15872989,2,"Miami",1.01996715872989
"12011040101",1288035.12338641,2,"Miami",1.28803512338641
"12011040102",1796300.83144197,2,"Miami",1.79630083144197
"12011040203",857680.992767878,1,"Miami",0.857680992767878
"12011040801",1158183.56653626,2,"Miami",1.15818356653626
"12011041000",1862622.14134077,2,"Miami",1.86262214134077
"12011041200",2594863.16200326,2,"Miami",2.59486316200326
"12011041300",3315303.0687134,5,"Miami",3.3153030687134
"12011041900",1333490.57705987,3,"Miami",1.33349057705987
"12011050311",748072.865219429,2,"Miami",0.748072865219429
"12011050312",685276.074129647,1,"Miami",0.685276074129647
"12011050401",1377532.78937379,2,"Miami",1.37753278937379
"12011060109",3308948.36260626,2,"Miami",3.30894836260626
"12011110319",2377878.23986764,2,"Miami",2.37787823986764
"12011042200",3809014.43388182,1,"Miami",3.80901443388182
"12011050402",2269192.02640118,2,"Miami",2.26919202640118
"12011050601",1904783.42978751,3,"Miami",1.90478342978751
"12099980500",6350818.78378,1,"Miami",6.35081878378
"12011060113",4901503.33201591,3,"Miami",4.90150333201591
"12011070310",2480679.78954877,1,"Miami",2.48067978954877
"12011070312",6015201.08651035,4,"Miami",6.01520108651035
"12086990000",930322300.843396,1,"Miami",930.322300843396
"12011060115",2291779.93426394,4,"Miami",2.29177993426394
"12011070314",19222283.7712013,1,"Miami",19.2222837712013
"12011110403",1325621.57033445,2,"Miami",1.32562157033445
"12011060118",2138161.49953775,2,"Miami",2.13816149953775
"12011060119",2173995.81585837,2,"Miami",2.17399581585837
"12011060607",1723214.6302594,2,"Miami",1.7232146302594
"12011070204",6227829.94496065,2,"Miami",6.22782994496065
"12011060116",2664536.45225914,3,"Miami",2.66453645225914
"12011090900",2528980.59810128,4,"Miami",2.52898059810128
"12011091000",2637752.79652262,3,"Miami",2.63775279652261
"12011070402",3432320.38842875,1,"Miami",3.43232038842875
"12011070403",2262660.93899354,2,"Miami",2.26266093899354
"12011070404",2146134.33404166,2,"Miami",2.14613433404166
"12011091100",2136169.41060766,4,"Miami",2.13616941060766
"12011091201",1562739.54702215,2,"Miami",1.56273954702215
"12011091202",1577725.33601794,2,"Miami",1.57772533601794
"12011070405",2543014.73367104,2,"Miami",2.54301473367104
"12011091300",1188796.44511813,3,"Miami",1.18879644511813
"12086490100",642396.027060432,1,"Miami",0.642396027060432
"12011042100",2977632.01177807,2,"Miami",2.97763201177807
"12011010102",1677098.23186323,2,"Miami",1.67709823186323
"12011040502",3382737.99927209,2,"Miami",3.38273799927209
"12011040802",1404953.34258929,3,"Miami",1.40495334258929
"12011040901",2592399.24894289,2,"Miami",2.59239924894289
"12011010304",1155096.53646396,1,"Miami",1.15509653646396
"12011010402",3915474.91988957,2,"Miami",3.91547491988957
"12011041600",1774801.74943844,4,"Miami",1.77480174943844
"12011042400",638065.855597059,1,"Miami",0.638065855597059
"12011010502",3687813.61355873,1,"Miami",3.68781361355873
"12011030902",2264514.38878585,2,"Miami",2.26451438878585
"12011010604",2254303.57209186,2,"Miami",2.25430357209185
"12086000414",3333685.04497448,3,"Miami",3.33368504497448
"12086000124",677256.637524139,2,"Miami",0.677256637524139
"12086009039",1367942.89210913,1,"Miami",1.36794289210913
"12011041500",1149546.98829813,3,"Miami",1.14954698829813
"12086013400",628755.430353194,2,"Miami",0.628755430353194
"12011020309",3183494.75225797,2,"Miami",3.18349475225797
"12011040902",1364628.27630589,2,"Miami",1.36462827630589
"12011030100",2627155.69290787,4,"Miami",2.62715569290787
"12086002004",713927.477086955,2,"Miami",0.713927477086955
"12011080200",9118343.40955425,1,"Miami",9.11834340955425
"12011020308",1542065.62854866,2,"Miami",1.54206562854866
"12086012600",780967.351570373,2,"Miami",0.780967351570373
"12086010208",1081649.41304698,4,"Miami",1.08164941304698
"12086001606",688287.032327125,2,"Miami",0.688287032327125
"12086004301",131782.032322755,3,"Miami",0.131782032322755
"12086000128",1907815.57391506,2,"Miami",1.90781557391506
"12086000127",675718.605333642,2,"Miami",0.675718605333642
"12086009023",1017772.52158753,2,"Miami",1.01777252158753
"12086000109",8830783.00367942,1,"Miami",8.83078300367942
"12086000121",364249.787077523,2,"Miami",0.364249787077523
"12086009803",2542673.38946731,3,"Miami",2.54267338946731
"12086980600",10085192.9318233,1,"Miami",10.0851929318233
"12099001910",593727.213705766,2,"Miami",0.593727213705766
"12099001911",668810.563760235,2,"Miami",0.668810563760235
"12099001914",1820244.79296317,1,"Miami",1.82024479296317
"12099001915",2165365.03582857,2,"Miami",2.16536503582857
"12099007838",5092293.99125517,4,"Miami",5.09229399125517
"12099007908",38088398.7330139,3,"Miami",38.0883987330139
"12099007749",9237315.58215938,3,"Miami",9.23731558215938
"12099007767",957332.321029051,2,"Miami",0.957332321029051
"12099007805",28440430.2622735,3,"Miami",28.4404302622735
"12086000120",3380207.43169566,4,"Miami",3.38020743169566
"12086001204",2767942.52503091,4,"Miami",2.76794252503091
"12086006709",95705.0978061048,1,"Miami",0.0957050978061048
"12086014300",1128735.8143168,1,"Miami",1.1287358143168
"12086013200",937504.682500018,1,"Miami",0.937504682500018
"12086013300",1333473.51484795,2,"Miami",1.33347351484795
"12086000215",1023115.75909558,2,"Miami",1.02311575909558
"12086000302",1111552.54920921,1,"Miami",1.11155254920921
"12099001917",2800042.24362703,3,"Miami",2.80004224362703
"12099002006",2590713.87262017,3,"Miami",2.59071387262017
"12099002700",2603497.9934494,4,"Miami",2.6034979934494
"12099007910",18305955.3228823,3,"Miami",18.3059553228823
"12099008002",16628622.0230218,2,"Miami",16.6286220230218
"12099002600",669479.805491891,1,"Miami",0.669479805491891
"12099007809",39634414.8673447,2,"Miami",39.6344148673447
"12099007822",69256543.123163,3,"Miami",69.256543123163
"12086011800",1256492.11506503,2,"Miami",1.25649211506503
"12086007807",3616007.68322243,3,"Miami",3.61600768322243
"12086006900",1607090.37727661,5,"Miami",1.60709037727661
"12086016500",5259991.23917978,3,"Miami",5.25999123917977
"12086017900",4784097.9044402,3,"Miami",4.7840979044402
"12086017700",532105.608947884,2,"Miami",0.532105608947884
"12086019600",24862874.125205,1,"Miami",24.862874125205
"12086007801",2489943.03371277,1,"Miami",2.48994303371277
"12099005409",6018506.43663277,1,"Miami",6.01850643663277
"12099005411",8687696.61421119,4,"Miami",8.68769661421119
"12099005945",4862178.321671,3,"Miami",4.862178321671
"12099005946",4379847.83229192,3,"Miami",4.37984783229192
"12099005949",2664941.01175098,1,"Miami",2.66494101175098
"12099005950",2919210.37293334,1,"Miami",2.91921037293334
"12099006300",3313534.24793109,4,"Miami",3.31353424793109
"12099006402",2157872.38181204,3,"Miami",2.15787238181204
"12099005204",1493528.3341176,3,"Miami",1.4935283341176
"12099005502",2848714.96065875,3,"Miami",2.84871496065875
"12099005601",1747423.48955158,2,"Miami",1.74742348955158
"12099005702",2764908.22628376,4,"Miami",2.76490822628376
"12099005918",5499856.81643159,2,"Miami",5.49985681643159
"12099000213",3758264.01464004,2,"Miami",3.75826401464004
"12086014000",133684116.855434,1,"Miami",133.684116855434
"12086019700",8037670.15574873,2,"Miami",8.03767015574873
"12086010209",1606019.79864804,2,"Miami",1.60601979864804
"12086014100",40919612.0543221,1,"Miami",40.9196120543221
"12099005602",1954703.00060127,2,"Miami",1.95470300060127
"12099005808",6068795.12262109,2,"Miami",6.06879512262109
"12099007750",1410514.59152386,3,"Miami",1.41051459152386
"12099007751",4906226.12239586,2,"Miami",4.90622612239586
"12099007753",42436942.3814846,3,"Miami",42.4369423814846
"12099007002",13049657.376339,2,"Miami",13.049657376339
"12099007007",4070488.55664446,2,"Miami",4.07048855664446
"12099005956",1362292.04765506,1,"Miami",1.36229204765506
"12099006005",2159217.77227853,2,"Miami",2.15921777227853
"12099006006",2663831.4121235,2,"Miami",2.6638314121235
"12099000301",10733563.1956375,3,"Miami",10.7335631956375
"12099000303",8491804.50334595,3,"Miami",8.49180450334595
"12086009040",16400915.24587,1,"Miami",16.40091524587
"12086009047",501117.188509989,1,"Miami",0.501117188509989
"12086018200",4442178.2812143,1,"Miami",4.4421782812143
"12086980100",51327485.7902637,1,"Miami",51.3274857902637
"12099007412",2864281.80362497,2,"Miami",2.86428180362497
"12099007414",2363046.73637418,2,"Miami",2.36304673637418
"12099007418",1455521.23671952,1,"Miami",1.45552123671952
"12099007420",2027884.4695045,3,"Miami",2.0278844695045
"12099007754",7900061.79408498,2,"Miami",7.90006179408498
"12099007758",4266189.1002608,3,"Miami",4.2661891002608
"12099007759",23063622.5374827,1,"Miami",23.0636225374827
"12099007760",6221697.07554334,1,"Miami",6.22169707554334
"12099006008",5847030.71745391,2,"Miami",5.84703071745391
"12099006501",1386365.19147791,2,"Miami",1.38636519147791
"12099000405",2891856.6779054,2,"Miami",2.8918566779054
"12099000407",3992648.63377358,2,"Miami",3.99264863377358
"12086980700",11278422.5155252,1,"Miami",11.2784225155252
"12099007505",1474084.14035918,2,"Miami",1.47408414035918
"12099007763",5267113.16715255,2,"Miami",5.26711316715255
"12099007764",2508562.08995826,1,"Miami",2.50856208995826
"12099007766",1522916.98941639,2,"Miami",1.52291698941639
"12086007002",1530755.26309327,4,"Miami",1.53075526309327
"34013009400",622129.937294116,3,"New York",0.622129937294116
"34013018300",575822.295940554,3,"New York",0.575822295940554
"34013018700",860881.244503719,4,"New York",0.86088124450372
"34013007900",496644.676238724,3,"New York",0.496644676238723
"34013006700",326477.829924008,3,"New York",0.326477829924008
"34013011600",302888.699008364,2,"New York",0.302888699008364
"34013002500",372891.098288924,3,"New York",0.372891098288924
"34013021601",26730180.7730906,6,"New York",26.7301807730906
"34013021602",7948806.34493977,5,"New York",7.94880634493977
"34013014900",2145225.62732394,5,"New York",2.14522562732394
"34013020600",5656278.72587979,5,"New York",5.65627872587979
"34013017800",620820.852790194,4,"New York",0.620820852790194
"34013013800",1299321.22281274,5,"New York",1.29932122281274
"34013007600",194202.578170691,2,"New York",0.194202578170691
"34013011700",572360.983168688,4,"New York",0.572360983168688
"34013018100",556883.369151641,2,"New York",0.556883369151641
"34013009500",602654.255788143,4,"New York",0.602654255788143
"34013005300",320071.21163796,2,"New York",0.32007121163796
"34013019500",1515006.62511118,5,"New York",1.51500662511118
"34013012100",354316.004451275,3,"New York",0.354316004451275
"34013013300",424655.613177593,4,"New York",0.424655613177593
"34013012400",593518.047514072,4,"New York",0.593518047514072
"34013015900",899624.346709642,4,"New York",0.899624346709642
"34013009900",437070.175502142,3,"New York",0.437070175502142
"34013016500",1691250.63994884,5,"New York",1.69125063994884
"34013008200",428187.68385351,2,"New York",0.42818768385351
"34013007000",396640.170531496,2,"New York",0.396640170531496
"34013014600",742405.578689819,4,"New York",0.742405578689819
"34029713401",3494444.8883209,4,"New York",3.4944448883209
"34029715800",12694000.2769534,1,"New York",12.6940002769534
"34029733000",73441974.8893749,5,"New York",73.4419748893749
"34037373100",46028703.9418296,4,"New York",46.0287039418296
"34037373400",9914898.29269697,7,"New York",9.91489829269697
"34037371100",87555920.6940527,3,"New York",87.5559206940527
"34037371200",1613299.70895013,2,"New York",1.61329970895013
"34037371800",86988939.2951433,5,"New York",86.9889392951433
"34037372000",40993914.3794364,3,"New York",40.9939143794364
"34037373800",4893605.49556767,3,"New York",4.89360549556767
"34037373700",3854038.52614118,4,"New York",3.85403852614118
"34037373900",73066931.4050722,4,"New York",73.0669314050722
"34037374000",46341835.4548351,2,"New York",46.3418354548351
"34003019303",887801.828422342,4,"New York",0.887801828422342
"34003019204",438315.76685321,3,"New York",0.43831576685321
"34003023302",584554.607732023,4,"New York",0.584554607732023
"34003032104",37156044.0358908,3,"New York",37.1560440358908
"34003004001",873565.003157381,2,"New York",0.873565003157381
"34003023602",1171327.84657952,3,"New York",1.17132784657952
"34029736001",69754250.2965462,3,"New York",69.7542502965462
"34037371600",25799944.5880071,3,"New York",25.7999445880071
"34037371700",19306185.7996178,3,"New York",19.3061857996179
"34037374700",6103704.19018577,3,"New York",6.10370419018577
"34037374800",5959071.63566977,4,"New York",5.95907163566977
"34029736002",49065153.1671356,1,"New York",49.0651531671356
"34029736101",27599737.7936592,3,"New York",27.5997377936592
"34029736102",13463393.9392817,4,"New York",13.4633939392817
"34035050903",14305108.7015317,4,"New York",14.3051087015317
"34035053805",17016066.4978306,2,"New York",17.0160664978306
"34037374900",1977089.17215492,3,"New York",1.97708917215492
"34037372100",24914877.5420571,2,"New York",24.9148775420571
"34023008604",8599801.49736433,4,"New York",8.59980149736433
"34029737000",9858963.98917956,3,"New York",9.85896398917956
"34027043200",3247500.94831322,3,"New York",3.24750094831322
"34027044601",18529111.7688951,2,"New York",18.5291117688951
"34027046202",19673757.3864439,2,"New York",19.6737573864439
"34027046000",2484955.71906925,2,"New York",2.48495571906925
"34027040805",10598333.9560553,3,"New York",10.5983339560553
"34027046201",16502256.1551515,3,"New York",16.5022561551514
"34027044403",8869334.04516553,2,"New York",8.86933404516553
"34027042100",9420742.22919587,2,"New York",9.42074222919587
"34027042301",1595080.7301006,2,"New York",1.5950807301006
"34027041000",4355673.14702467,5,"New York",4.35567314702467
"34027041702",1205150.57662975,4,"New York",1.20515057662975
"34027040701",23802244.3068791,3,"New York",23.8022443068791
"34027043301",4160955.09408315,2,"New York",4.16095509408315
"34027043302",4570508.55531071,2,"New York",4.57050855531071
"34025809301",1678153.83728267,3,"New York",1.67815383728267
"34025800800",5559639.67192541,5,"New York",5.55963967192541
"34025801000",6528806.03526252,3,"New York",6.52880603526252
"34025801800",4868468.02772077,6,"New York",4.86846802772077
"34025802200",2301720.37416011,4,"New York",2.30172037416011
"34025803000",3817959.06217854,4,"New York",3.81795906217854
"34025810101",4617007.33172153,3,"New York",4.61700733172153
"34035053804",10396340.9966096,2,"New York",10.3963409966096
