"msa","day","rep","lag","eta","total_flow","rho","error"
"Washington, D.C.",2020-02-11,1,33,0.05,665343,0.424734514308793,79.0025422522491
"Washington, D.C.",2020-02-11,2,33,0.05,665343,0.42459731189011,79.0413156355316
"Washington, D.C.",2020-02-11,3,33,0.05,665343,0.424575273123247,79.0969069936467
"Washington, D.C.",2020-02-11,4,33,0.05,665343,0.424579767164921,79.122475443903
"Washington, D.C.",2020-02-11,5,33,0.05,665343,0.424787609658808,78.8114650310797
"Washington, D.C.",2020-02-11,6,33,0.05,665343,0.424665155276527,79.0206076167225
"Washington, D.C.",2020-02-11,7,33,0.05,665343,0.424711890724039,79.0612337572685
"Washington, D.C.",2020-02-11,8,33,0.05,665343,0.424989338648494,78.6533612704936
"Washington, D.C.",2020-02-11,9,33,0.05,665343,0.424779464031498,78.8435789648057
"Washington, D.C.",2020-02-11,10,33,0.05,665343,0.424795248806321,78.8081142379164
"Washington, D.C.",2020-02-11,11,33,0.05,665343,0.424501060773979,79.3228577534228
"Washington, D.C.",2020-02-11,12,33,0.05,665343,0.424509429518611,79.3483695932367
"Washington, D.C.",2020-02-11,13,33,0.05,665343,0.424781005966208,78.8251741282283
"Washington, D.C.",2020-02-11,14,33,0.05,665343,0.424781317836689,78.8719499284479
"Washington, D.C.",2020-02-11,15,33,0.05,665343,0.424667991083565,79.1199963338998
"Washington, D.C.",2020-02-11,16,33,0.05,665343,0.424633652601829,79.0280703559462
"Washington, D.C.",2020-02-11,17,33,0.05,665343,0.424700272959004,79.0870578585242
"Washington, D.C.",2020-02-11,18,33,0.05,665343,0.424581563285441,79.1068997487089
"Washington, D.C.",2020-02-11,19,33,0.05,665343,0.424775211915639,78.9535193054872
"Washington, D.C.",2020-02-11,20,33,0.05,665343,0.424786633637052,78.8821157917133
"Washington, D.C.",2020-02-11,21,33,0.05,665343,0.424604959438904,79.0588151464097
"Washington, D.C.",2020-02-11,22,33,0.05,665343,0.42467757419084,79.0166546395047
