"msa","day","rep","lag","eta","total_flow","rho","error"
"Miami",2020-02-13,7,22,0.05,875132,0.400733858086217,135.939336837694
"Miami",2020-02-13,8,22,0.05,875132,0.400524996856112,136.194223661297
"Miami",2020-02-13,9,22,0.05,875132,0.399678994225162,137.711035952972
"Miami",2020-02-13,10,22,0.05,875132,0.400595340164003,136.089810396953
"Miami",2020-02-13,11,22,0.05,875132,0.401305840480202,134.905348830489
"Miami",2020-02-13,12,22,0.05,875132,0.400843055428526,136.038018758892
"Miami",2020-02-13,13,22,0.05,875132,0.401135104538023,135.294854640878
"Miami",2020-02-13,14,22,0.05,875132,0.400914177272015,135.348780770108
"Miami",2020-02-13,15,22,0.05,875132,0.400797763705396,135.548957733525
"Miami",2020-02-13,16,22,0.05,875132,0.401112954947717,135.487599597249
"Miami",2020-02-13,17,22,0.05,875132,0.399645436798727,137.545276633577
"Miami",2020-02-13,18,22,0.05,875132,0.400029658910003,136.904979286191
"Miami",2020-02-13,19,22,0.05,875132,0.401317042575537,135.125484888667
"Miami",2020-02-13,20,22,0.05,875132,0.400627531893447,136.436219130339
"Miami",2020-02-13,21,22,0.05,875132,0.399221779113411,137.91984171774
"Miami",2020-02-13,22,22,0.05,875132,0.400039486464961,137.092119450738
"Miami",2020-02-13,23,22,0.05,875132,0.399575914188244,137.707615934637
"Miami",2020-02-13,24,22,0.05,875132,0.40071905076151,136.171054383205
"Miami",2020-02-13,25,22,0.05,875132,0.39994165130242,136.980937625921
"Miami",2020-02-13,26,22,0.05,875132,0.401075090956833,135.461961987518
"Miami",2020-02-13,27,22,0.05,875132,0.400014845197886,136.810379208821
"Miami",2020-02-13,28,22,0.05,875132,0.400018288193407,136.873806187987
"Miami",2020-02-13,29,22,0.05,875132,0.401333768670856,135.053750117517
"Miami",2020-02-13,30,22,0.05,875132,0.401511812847458,134.847641773706
"Miami",2020-02-13,31,22,0.05,875132,0.399973714813813,137.313337790992
"Miami",2020-02-13,32,22,0.05,875132,0.399518791905367,137.531324502951
"Miami",2020-02-13,33,22,0.05,875132,0.400115064009314,136.517680906177
"Miami",2020-02-13,34,22,0.05,875132,0.399140256737178,138.224853809788
"Miami",2020-02-13,35,22,0.05,875132,0.400715520197834,135.883731985371
"Miami",2020-02-13,36,22,0.05,875132,0.400438792200102,136.874277158798
"Miami",2020-02-13,37,22,0.05,875132,0.400275701619172,136.737511084035
"Miami",2020-02-13,38,22,0.05,875132,0.399759201718963,137.235140071675
"Miami",2020-02-13,39,22,0.05,875132,0.400351673313274,136.512644094579
"Miami",2020-02-13,40,22,0.05,875132,0.39991687215374,137.236326629491
"Miami",2020-02-13,41,22,0.05,875132,0.400915627235777,135.398680764721
"Miami",2020-02-13,42,22,0.05,875132,0.400513930407256,136.387375492169
"Miami",2020-02-13,43,22,0.05,875132,0.400545681045863,136.336313186846
"Miami",2020-02-13,44,22,0.05,875132,0.400096568308389,137.021327777396
"Miami",2020-02-13,45,22,0.05,875132,0.399537421396548,138.131310006581
"Miami",2020-02-13,46,22,0.05,875132,0.400526739483985,135.96124280816
"Miami",2020-02-13,47,22,0.05,875132,0.401535876297377,135.148102322019
"Miami",2020-02-13,48,22,0.05,875132,0.399842388697933,137.257294658112
"Miami",2020-02-13,49,22,0.05,875132,0.399148881024259,137.935502640626
"Miami",2020-02-13,50,22,0.05,875132,0.401216788973021,135.085626082052
"Miami",2020-02-13,51,22,0.05,875132,0.400123163311428,137.048611213174
"Miami",2020-02-13,52,22,0.05,875132,0.401144207699564,135.326267443233
"Miami",2020-02-13,53,22,0.05,875132,0.400702913307625,135.849507446372
"Miami",2020-02-13,54,22,0.05,875132,0.399634011121067,137.6130300262
"Miami",2020-02-13,55,22,0.05,875132,0.400469264267167,136.198435228864
"Miami",2020-02-13,56,22,0.05,875132,0.401146010104784,135.110188761842
"Miami",2020-02-13,57,22,0.05,875132,0.400817837307198,135.673705858184
"Miami",2020-02-13,58,22,0.05,875132,0.40085324442551,135.475785862323
"Miami",2020-02-13,59,22,0.05,875132,0.400819615936308,136.07112906744
"Miami",2020-02-13,60,22,0.05,875132,0.401336786132863,135.203251315636
"Miami",2020-02-13,61,22,0.05,875132,0.399830867886017,137.252335036878
"Miami",2020-02-13,62,22,0.05,875132,0.400920209715646,135.565441411371
"Miami",2020-02-13,63,22,0.05,875132,0.401024863560175,135.281632424124
"Miami",2020-02-13,64,22,0.05,875132,0.400929256503729,135.861100202057
"Miami",2020-02-13,65,22,0.05,875132,0.400237809470791,136.40308947508
