day,index,rho,error,boot,nblock,lag,msa,region,yindex,keep_ratio,B,n_fail
2020-02-13,power,79.9999508083439,1258.30235624301,4,3715,36,Dallas,msa,2,0.9,100,0
2020-02-13,exp,0.448343774909292,131.30990278692,4,3715,36,Dallas,msa,2,0.9,100,0
2020-02-14,homo,0.000244971852252939,184.12113274333,4,3715,36,Dallas,msa,2,0.9,100,0
2020-02-14,power,79.9999508083439,1344.31732317909,4,3715,36,Dallas,msa,2,0.9,100,0
2020-02-14,exp,0.44895663880504,138.827455814462,4,3715,36,Dallas,msa,2,0.9,100,0
2020-02-15,homo,0.000244971852252939,169.63645567018,4,3715,36,Dallas,msa,2,0.9,100,0
2020-02-15,power,79.9999508083439,1224.6925341317,4,3715,36,Dallas,msa,2,0.9,100,0
2020-02-15,exp,0.447916401374798,128.614097777652,4,3715,36,Dallas,msa,2,0.9,100,0
2020-02-16,homo,0.000244971852252939,157.120832952515,4,3715,36,Dallas,msa,2,0.9,100,0
2020-02-16,power,79.9999508083439,1132.592024922,4,3715,36,Dallas,msa,2,0.9,100,0
2020-02-16,exp,0.447546040785964,118.476006897428,4,3715,36,Dallas,msa,2,0.9,100,0
2020-03-30,homo,0.000244971852252939,103.319063315597,4,3715,36,Dallas,msa,2,0.9,100,0
2020-03-30,power,79.9999508083439,754.595505748348,4,3715,36,Dallas,msa,2,0.9,100,0
2020-03-30,exp,0.446701742972762,78.2630373434818,4,3715,36,Dallas,msa,2,0.9,100,0
2020-03-31,homo,0.000244971852252939,106.784738015366,4,3715,36,Dallas,msa,2,0.9,100,0
2020-03-31,power,79.9999508083439,776.497199118967,4,3715,36,Dallas,msa,2,0.9,100,0
2020-03-31,exp,0.447170979728577,80.3818833102845,4,3715,36,Dallas,msa,2,0.9,100,0
2020-04-01,homo,0.000244971852252939,120.732885868145,4,3715,36,Dallas,msa,2,0.9,100,0
2020-04-01,power,64.7214332302896,875.710113189451,4,3715,36,Dallas,msa,2,0.9,100,0
2020-04-01,exp,0.447403906553264,93.2980031059827,4,3715,36,Dallas,msa,2,0.9,100,0
2020-04-02,homo,0.000244971852252939,121.298400284376,4,3715,36,Dallas,msa,2,0.9,100,0
2020-04-02,power,79.9999508083439,866.62511516442,4,3715,36,Dallas,msa,2,0.9,100,0
2020-04-02,exp,0.446356109069066,95.1115887861181,4,3715,36,Dallas,msa,2,0.9,100,0
2020-04-03,homo,0.000244971852252939,121.942882636278,4,3715,36,Dallas,msa,2,0.9,100,0
2020-04-03,power,79.9999508083439,880.306055750368,4,3715,36,Dallas,msa,2,0.9,100,0
2020-04-03,exp,0.446517528760052,95.4461900229963,4,3715,36,Dallas,msa,2,0.9,100,0
2020-04-04,homo,0.000244971852252939,112.31646811623,4,3715,36,Dallas,msa,2,0.9,100,0
2020-04-04,power,79.9999508083439,799.163362305397,4,3715,36,Dallas,msa,2,0.9,100,0
2020-04-04,exp,0.445756605980803,87.6151038791059,4,3715,36,Dallas,msa,2,0.9,100,0
2020-04-05,homo,0.000244971852252939,103.348189163884,4,3715,36,Dallas,msa,2,0.9,100,0
2020-04-05,power,79.9999508083439,735.738880596388,4,3715,36,Dallas,msa,2,0.9,100,0
